2022-06-17,1101,1102,1315,1325,1455,1456,1504,1515,1711,1732,1810,2007,2009,2010,2014,2017,2020,2022,2023,2027,2030,2031,2034,2038,2069,2104,2108,2208,2301,2323,2327,2329,2344,2347,2369,2376,2385,2388,2390,2399,2408,2414,2436,2440,2465,2481,2492,2605,2615,2636,2642,2841,2851,2886,3005,3006,3014,3037,3094,3149,3189,3515,3557,3661,4927,5283,5471,5525,5538,5607,6116,6172,6213,6224,6405,6415,6438,6456,6477,8046,8081,8422,1240,1593,1599,1785,1799,2065,3122,3131,3169,3227,3322,3388,3508,3623,4510,4735,5220,5289,5347,5386,5474,5481,5609,6015,6020,6118,6127,6138,6150,6151,6173,6187,6237,6248,6274,6411,6432,6485,6510,6560,6679,8040,8240,8299,8931,8935,8936,3357,5244
2022-06-17,1101,1102,1315,1325,1455,1456,1504,1515,1711,1732,1810,2007,2009,2010,2014,2017,2020,2022,2023,2027,2030,2031,2034,2038,2069,2104,2108,2208,2301,2323,2327,2329,2344,2347,2369,2376,2385,2388,2390,2399,2408,2414,2436,2440,2465,2481,2492,2605,2615,2636,2642,2841,2851,2886,3005,3006,3014,3037,3094,3149,3189,3515,3557,3661,4927,5283,5471,5525,5538,5607,6116,6172,6213,6224,6405,6415,6438,6456,6477,8046,8081,8422,1240,1593,1599,1785,1799,2065,3122,3131,3169,3227,3322,3388,3508,3623,4510,4735,5220,5289,5347,5386,5474,5481,5609,6015,6020,6118,6127,6138,6150,6151,6173,6187,6237,6248,6274,6411,6432,6485,6510,6560,6679,8040,8240,8299,8931,8935,8936,3357,5244
2022-06-17,1101,1102,1315,1325,1455,1456,1504,1515,1711,1732,1810,2007,2009,2010,2014,2017,2020,2022,2023,2027,2030,2031,2034,2038,2069,2104,2108,2208,2301,2323,2327,2329,2344,2347,2369,2376,2385,2388,2390,2399,2408,2414,2436,2440,2465,2481,2492,2605,2615,2636,2642,2841,2851,2886,3005,3006,3014,3037,3094,3149,3189,3515,3557,3661,4927,5283,5471,5525,5538,5607,6116,6172,6213,6224,6405,6415,6438,6456,6477,8046,8081,8422,1240,1593,1599,1785,1799,2065,3122,3131,3169,3227,3322,3388,3508,3623,4510,4735,5220,5289,5347,5386,5474,5481,5609,6015,6020,6118,6127,6138,6150,6151,6173,6187,6237,6248,6274,6411,6432,6485,6510,6560,6679,8040,8240,8299,8931,8935,8936,3357,5244
2022-06-17,1101,1102,1315,1325,1455,1456,1504,1515,1711,1732,1810,2007,2009,2010,2014,2017,2020,2022,2023,2027,2030,2031,2034,2038,2069,2104,2108,2208,2301,2323,2327,2329,2344,2347,2369,2376,2385,2388,2390,2399,2408,2414,2436,2440,2465,2481,2492,2605,2615,2636,2642,2841,2851,2886,3005,3006,3014,3037,3094,3149,3189,3515,3557,3661,4927,5283,5471,5525,5538,5607,6116,6172,6213,6224,6405,6415,6438,6456,6477,8046,8081,8422,1240,1593,1599,1785,1799,2065,3122,3131,3169,3227,3322,3388,3508,3623,4510,4735,5220,5289,5347,5386,5474,5481,5609,6015,6020,6118,6127,6138,6150,6151,6173,6187,6237,6248,6274,6411,6432,6485,6510,6560,6679,8040,8240,8299,8931,8935,8936,3357,5244
2022-06-17,1101,1102,1315,1325,1455,1456,1504,1515,1711,1732,1810,2007,2009,2010,2014,2017,2020,2022,2023,2027,2030,2031,2034,2038,2069,2104,2108,2208,2301,2323,2327,2329,2344,2347,2369,2376,2385,2388,2390,2399,2408,2414,2436,2440,2465,2481,2492,2605,2615,2636,2642,2841,2851,2886,3005,3006,3014,3037,3094,3149,3189,3515,3557,3661,4927,5283,5471,5525,5538,5607,6116,6172,6213,6224,6405,6415,6438,6456,6477,8046,8081,8422,1240,1593,1599,1785,1799,2065,3122,3131,3169,3227,3322,3388,3508,3623,4510,4735,5220,5289,5347,5386,5474,5481,5609,6015,6020,6118,6127,6138,6150,6151,6173,6187,6237,6248,6274,6411,6432,6485,6510,6560,6679,8040,8240,8299,8931,8935,8936,3357,5244
2022-06-17,1101,1102,1315,1325,1455,1456,1504,1515,1711,1732,1810,2007,2009,2010,2014,2017,2020,2022,2023,2027,2030,2031,2034,2038,2069,2104,2108,2208,2301,2323,2327,2329,2344,2347,2369,2376,2385,2388,2390,2399,2408,2414,2436,2440,2465,2481,2492,2605,2615,2636,2642,2841,2851,2886,3005,3006,3014,3037,3094,3149,3189,3515,3557,3661,4927,5283,5471,5525,5538,5607,6116,6172,6213,6224,6405,6415,6438,6456,6477,8046,8081,8422,1240,1593,1599,1785,1799,2065,3122,3131,3169,3227,3322,3388,3508,3623,4510,4735,5220,5289,5347,5386,5474,5481,5609,6015,6020,6118,6127,6138,6150,6151,6173,6187,6237,6248,6274,6411,6432,6485,6510,6560,6679,8040,8240,8299,8931,8935,8936,3357,5244
2022-06-17,1101,1102,1315,1325,1455,1456,1504,1515,1711,1732,1810,2007,2009,2010,2014,2017,2020,2022,2023,2027,2030,2031,2034,2038,2069,2104,2108,2208,2301,2323,2327,2329,2344,2347,2369,2376,2385,2388,2390,2399,2408,2414,2436,2440,2465,2481,2492,2605,2615,2636,2642,2841,2851,2886,3005,3006,3014,3037,3094,3149,3189,3515,3557,3661,4927,5283,5471,5525,5538,5607,6116,6172,6213,6224,6405,6415,6438,6456,6477,8046,8081,8422,1240,1593,1599,1785,1799,2065,3122,3131,3169,3227,3322,3388,3508,3623,4510,4735,5220,5289,5347,5386,5474,5481,5609,6015,6020,6118,6127,6138,6150,6151,6173,6187,6237,6248,6274,6411,6432,6485,6510,6560,6679,8040,8240,8299,8931,8935,8936,3357,5244
2022-06-17,1101,1102,1315,1325,1455,1456,1504,1515,1711,1732,1810,2007,2009,2010,2014,2017,2020,2022,2023,2027,2030,2031,2034,2038,2069,2104,2108,2208,2301,2323,2327,2329,2344,2347,2369,2376,2385,2388,2390,2399,2408,2414,2436,2440,2465,2481,2492,2605,2615,2636,2642,2841,2851,2886,3005,3006,3014,3037,3094,3149,3189,3515,3557,3661,4927,5283,5471,5525,5538,5607,6116,6172,6213,6224,6405,6415,6438,6456,6477,8046,8081,8422,1240,1593,1599,1785,1799,2065,3122,3131,3169,3227,3322,3388,3508,3623,4510,4735,5220,5289,5347,5386,5474,5481,5609,6015,6020,6118,6127,6138,6150,6151,6173,6187,6237,6248,6274,6411,6432,6485,6510,6560,6679,8040,8240,8299,8931,8935,8936,3357,5244
2022-06-17,1101,1102,1315,1325,1455,1456,1504,1515,1711,1732,1810,2007,2009,2010,2014,2017,2020,2022,2023,2027,2030,2031,2034,2038,2069,2104,2108,2208,2301,2323,2327,2329,2344,2347,2369,2376,2385,2388,2390,2399,2408,2414,2436,2440,2465,2481,2492,2605,2615,2636,2642,2841,2851,2886,3005,3006,3014,3037,3094,3149,3189,3515,3557,3661,4927,5283,5471,5525,5538,5607,6116,6172,6213,6224,6405,6415,6438,6456,6477,8046,8081,8422,1240,1593,1599,1785,1799,2065,3122,3131,3169,3227,3322,3388,3508,3623,4510,4735,5220,5289,5347,5386,5474,5481,5609,6015,6020,6118,6127,6138,6150,6151,6173,6187,6237,6248,6274,6411,6432,6485,6510,6560,6679,8040,8240,8299,8931,8935,8936,3357,5244
2022-06-17,1101,1102,1315,1325,1455,1456,1504,1515,1711,1732,1810,2007,2009,2010,2014,2017,2020,2022,2023,2027,2030,2031,2034,2038,2069,2104,2108,2208,2301,2323,2327,2329,2344,2347,2369,2376,2385,2388,2390,2399,2408,2414,2436,2440,2465,2481,2492,2605,2615,2636,2642,2841,2851,2886,3005,3006,3014,3037,3094,3149,3189,3515,3557,3661,4927,5283,5471,5525,5538,5607,6116,6172,6213,6224,6405,6415,6438,6456,6477,8046,8081,8422,1240,1593,1599,1785,1799,2065,3122,3131,3169,3227,3322,3388,3508,3623,4510,4735,5220,5289,5347,5386,5474,5481,5609,6015,6020,6118,6127,6138,6150,6151,6173,6187,6237,6248,6274,6411,6432,6485,6510,6560,6679,8040,8240,8299,8931,8935,8936,3357,5244
