ts,close,volume,bid_price,bid_volume,ask_price,ask_volume,tick_type,datetime
1662368411221505000,30.9,311,30.9,302,0.0,0,1,2022-09-05 09:00:11
1662368417006316000,30.9,3,0.0,1573,0.0,0,1,2022-09-05 09:00:17
1662368422492712000,30.9,1,0.0,1577,0.0,0,1,2022-09-05 09:00:22
1662368424295548000,30.9,1,0.0,1561,0.0,0,1,2022-09-05 09:00:24
1662368425917288000,30.9,3,0.0,1558,0.0,0,1,2022-09-05 09:00:25
1662368426844968000,30.9,1,0.0,1557,0.0,0,1,2022-09-05 09:00:26
1662368428022526000,30.9,1,0.0,1556,0.0,0,1,2022-09-05 09:00:28
1662368432403777000,30.9,1,0.0,1558,0.0,0,1,2022-09-05 09:00:32
1662368435394657000,30.9,1,0.0,1562,0.0,0,1,2022-09-05 09:00:35
1662368435492114000,30.9,1,0.0,1561,0.0,0,1,2022-09-05 09:00:35
1662368436058032000,30.9,1,0.0,1560,0.0,0,1,2022-09-05 09:00:36
1662368438074171000,30.9,1,0.0,1559,0.0,0,1,2022-09-05 09:00:38
1662368440506122000,30.9,1,0.0,1558,0.0,0,1,2022-09-05 09:00:40
1662368442999027000,30.9,1,0.0,1074,0.0,0,1,2022-09-05 09:00:42
1662368443342564000,30.9,200,0.0,559,0.0,0,1,2022-09-05 09:00:43
1662368443403646000,30.9,200,0.0,189,0.0,0,1,2022-09-05 09:00:43
1662368443435284000,30.9,17,0.0,172,0.0,0,1,2022-09-05 09:00:43
1662368443442314000,30.9,80,0.0,92,0.0,0,1,2022-09-05 09:00:43
1662368445199548000,30.9,200,30.9,142,0.0,0,1,2022-09-05 09:00:45
1662368445234599000,30.9,142,30.5,1,30.85,9,1,2022-09-05 09:00:45
1662368445235356000,30.5,1,29.7,2,30.85,9,2,2022-09-05 09:00:45
1662368445235356000,30.15,1,29.7,2,30.85,9,2,2022-09-05 09:00:45
1662368445235356000,30.05,1,29.7,2,30.85,9,2,2022-09-05 09:00:45
1662368445235356000,30.0,2,29.7,2,30.85,9,2,2022-09-05 09:00:45
1662368445235356000,29.9,1,29.7,2,30.85,9,2,2022-09-05 09:00:45
1662368445257300000,30.1,1,29.7,2,30.85,9,2,2022-09-05 09:00:45
1662368445291863000,30.15,1,29.8,2,30.8,1,2,2022-09-05 09:00:45
1662368446378224000,30.15,1,29.8,2,30.8,1,1,2022-09-05 09:00:46
1662368446459258000,29.85,2,29.8,2,30.2,1,2,2022-09-05 09:00:46
1662368449315752000,30.2,1,29.8,2,30.75,2,2,2022-09-05 09:00:49
1662368450415241000,30.15,1,29.8,3,30.7,1,2,2022-09-05 09:00:50
1662368450830861000,30.65,1,29.8,2,30.75,2,1,2022-09-05 09:00:50
1662368450860460000,30.75,1,29.8,1,30.75,2,1,2022-09-05 09:00:50
1662368451956220000,30.75,1,29.9,1,30.8,1,1,2022-09-05 09:00:51
1662368452964960000,30.05,1,29.95,1,30.8,1,2,2022-09-05 09:00:52
1662368453589461000,29.95,1,29.8,1,30.8,5,2,2022-09-05 09:00:53
1662368455920853000,30.1,1,30.1,1,30.5,1,2,2022-09-05 09:00:55
1662368456772793000,30.5,1,30.1,2,30.8,5,1,2022-09-05 09:00:56
1662368456796953000,30.1,1,30.1,1,30.8,5,2,2022-09-05 09:00:56
1662368459516348000,30.6,1,30.15,1,30.6,9,1,2022-09-05 09:00:59
1662368462443616000,30.6,1,30.15,1,30.6,7,1,2022-09-05 09:01:02
1662368462565451000,30.15,1,29.85,1,30.6,7,2,2022-09-05 09:01:02
1662368462565451000,30.1,1,29.85,1,30.6,7,2,2022-09-05 09:01:02
1662368462565451000,30.05,1,29.85,1,30.6,7,2,2022-09-05 09:01:02
1662368462565451000,30.0,1,29.85,1,30.6,7,2,2022-09-05 09:01:02
1662368462565451000,29.95,2,29.85,1,30.6,7,2,2022-09-05 09:01:02
