ts,close,volume,bid_price,bid_volume,ask_price,ask_volume,tick_type,datetime
1659949210033594000,13.5,782,13.5,26,13.55,36,1,2022-08-08 09:00:10
1659949210524560000,13.55,4,13.5,26,13.55,32,1,2022-08-08 09:00:10
1659949211180024000,13.55,32,13.5,26,13.6,49,1,2022-08-08 09:00:11
1659949211180024000,13.6,5,13.5,26,13.6,49,1,2022-08-08 09:00:11
1659949211180465000,13.5,26,13.4,55,13.6,49,2,2022-08-08 09:00:11
1659949211629594000,13.5,10,13.4,55,13.5,16,1,2022-08-08 09:00:11
1659949211664108000,13.5,16,13.4,55,13.6,49,1,2022-08-08 09:00:11
1659949211813826000,13.6,5,13.4,55,13.6,44,1,2022-08-08 09:00:11
1659949211819644000,13.6,1,13.4,55,13.6,43,1,2022-08-08 09:00:11
1659949213147256000,13.6,20,13.4,56,13.6,23,1,2022-08-08 09:00:13
1659949213254431000,13.4,1,13.4,55,13.6,23,2,2022-08-08 09:00:13
1659949213409077000,13.6,4,13.4,55,13.6,19,1,2022-08-08 09:00:13
1659949213482291000,13.4,4,13.4,51,13.6,19,2,2022-08-08 09:00:13
1659949214245966000,13.6,1,13.4,51,13.6,18,1,2022-08-08 09:00:14
1659949214388541000,13.4,1,13.4,50,13.6,18,2,2022-08-08 09:00:14
1659949214618149000,13.6,5,13.4,50,13.6,13,1,2022-08-08 09:00:14
1659949214798917000,13.6,13,13.5,7,13.65,40,1,2022-08-08 09:00:14
1659949215112815000,13.65,1,13.6,1,13.65,39,1,2022-08-08 09:00:15
1659949215793797000,13.65,2,13.6,2,13.65,37,1,2022-08-08 09:00:15
1659949215973386000,13.65,20,13.6,2,13.65,17,1,2022-08-08 09:00:15
1659949216413964000,13.6,2,13.5,7,13.65,17,2,2022-08-08 09:00:16
1659949216750641000,13.6,1,13.5,7,13.6,9,1,2022-08-08 09:00:16
1659949216752869000,13.6,9,13.5,7,13.6,10,1,2022-08-08 09:00:16
1659949216752869000,13.65,17,13.5,7,13.6,10,1,2022-08-08 09:00:16
1659949216752869000,13.7,12,13.5,7,13.6,10,1,2022-08-08 09:00:16
1659949216752869000,13.75,5,13.5,7,13.6,10,1,2022-08-08 09:00:16
1659949216752869000,13.8,8,13.5,7,13.6,10,1,2022-08-08 09:00:16
1659949216752869000,13.85,22,13.5,7,13.6,10,1,2022-08-08 09:00:16
1659949216752869000,13.9,12,13.5,7,13.6,10,1,2022-08-08 09:00:16
1659949221569479000,13.8,4,13.65,15,13.9,22,1,2022-08-08 09:00:21
1659949221569479000,13.85,11,13.65,15,13.9,22,1,2022-08-08 09:00:21
1659949221569479000,13.9,5,13.65,15,13.9,22,1,2022-08-08 09:00:21
1659949222115411000,13.9,1,13.65,15,13.9,22,1,2022-08-08 09:00:22
1659949223496172000,13.9,10,13.65,15,13.9,11,1,2022-08-08 09:00:23
1659949223773466000,13.9,1,13.65,15,13.9,10,1,2022-08-08 09:00:23
1659949223849054000,13.9,6,13.65,15,13.9,11,1,2022-08-08 09:00:23
1659949223883286000,13.65,1,13.65,14,13.9,4,2,2022-08-08 09:00:23
1659949223953190000,13.9,1,13.65,14,13.9,3,1,2022-08-08 09:00:23
1659949224178579000,13.9,3,13.9,1,13.95,50,1,2022-08-08 09:00:24
1659949224208118000,13.9,1,13.65,14,13.95,50,2,2022-08-08 09:00:24
1659949224630307000,13.95,3,13.65,14,13.95,47,1,2022-08-08 09:00:24
1659949225940840000,13.9,1,13.65,17,13.9,4,1,2022-08-08 09:00:25
1659949226443545000,13.9,2,13.65,21,13.9,2,1,2022-08-08 09:00:26
1659949226789805000,13.65,5,13.65,16,13.9,22,2,2022-08-08 09:00:26
1659949227435825000,13.9,3,13.65,17,13.9,27,1,2022-08-08 09:00:27
1659949228235232000,13.9,2,13.65,17,13.9,25,1,2022-08-08 09:00:28
1659949228420588000,13.9,2,13.65,18,13.9,24,1,2022-08-08 09:00:28
1659949228444634000,13.9,1,13.65,18,13.9,23,1,2022-08-08 09:00:28
1659949229121995000,13.9,1,13.7,1,13.9,22,1,2022-08-08 09:00:29
1659949229757825000,13.85,3,13.7,1,13.85,17,1,2022-08-08 09:00:29
1659949230692577000,13.85,1,13.7,2,13.85,17,1,2022-08-08 09:00:30
1659949231049698000,13.85,3,13.7,2,13.85,14,1,2022-08-08 09:00:31
1659949231141372000,13.85,5,13.7,2,13.85,14,1,2022-08-08 09:00:31
1659949231517849000,13.85,1,13.7,2,13.85,8,1,2022-08-08 09:00:31
1659949231628663000,13.85,5,13.7,2,13.85,9,1,2022-08-08 09:00:31
1659949232057160000,13.85,1,13.7,2,13.85,2,1,2022-08-08 09:00:32
1659949232402947000,13.85,1,13.7,2,13.85,1,1,2022-08-08 09:00:32
1659949232567037000,13.85,1,13.7,2,13.9,43,1,2022-08-08 09:00:32
1659949233082829000,13.85,1,13.7,2,13.85,1,1,2022-08-08 09:00:33
1659949233082829000,13.9,9,13.7,2,13.85,1,1,2022-08-08 09:00:33
1659949233479992000,13.9,2,13.85,2,13.9,32,1,2022-08-08 09:00:33
1659949233495184000,13.85,2,13.7,2,13.85,8,2,2022-08-08 09:00:33
1659949233685049000,13.7,2,13.65,21,13.85,8,2,2022-08-08 09:00:33
1659949234017006000,13.85,2,13.75,1,13.85,8,1,2022-08-08 09:00:34
1659949234215035000,13.85,3,13.75,1,13.85,10,1,2022-08-08 09:00:34
1659949234410008000,13.85,2,13.75,1,13.85,3,1,2022-08-08 09:00:34
1659949234681957000,13.8,1,13.75,1,13.8,4,1,2022-08-08 09:00:34
1659949235030342000,13.8,6,13.75,1,13.85,4,1,2022-08-08 09:00:35
1659949235030342000,13.85,4,13.75,1,13.85,4,1,2022-08-08 09:00:35
1659949235056482000,13.85,4,13.75,1,13.9,34,1,2022-08-08 09:00:35
1659949235056482000,13.9,1,13.75,1,13.9,34,1,2022-08-08 09:00:35
1659949235350179000,13.85,1,13.75,1,13.85,1,1,2022-08-08 09:00:35
1659949235350179000,13.9,4,13.75,1,13.85,1,1,2022-08-08 09:00:35
1659949235675833000,13.9,1,13.8,48,13.9,32,1,2022-08-08 09:00:35
1659949236160598000,13.9,10,13.8,49,13.9,22,1,2022-08-08 09:00:36
1659949236610138000,13.85,1,13.8,49,13.9,32,2,2022-08-08 09:00:36
1659949237168683000,13.9,1,13.85,6,13.9,32,1,2022-08-08 09:00:37
1659949239108645000,13.85,1,13.85,26,13.9,40,2,2022-08-08 09:00:39
1659949239432254000,13.85,5,13.85,31,13.9,40,2,2022-08-08 09:00:39
1659949239811411000,13.9,10,13.85,31,13.9,30,1,2022-08-08 09:00:39
1659949240276510000,13.9,21,13.85,31,13.9,30,1,2022-08-08 09:00:40
1659949240388077000,13.9,3,13.85,31,13.9,6,1,2022-08-08 09:00:40
1659949240519659000,13.9,4,13.85,32,13.9,4,1,2022-08-08 09:00:40
1659949241020878000,13.9,16,13.85,32,13.9,8,1,2022-08-08 09:00:41
1659949241529605000,13.9,5,13.85,33,13.9,3,1,2022-08-08 09:00:41
1659949241682415000,13.9,2,13.85,33,13.9,1,1,2022-08-08 09:00:41
1659949243128267000,13.85,10,13.85,38,13.9,1,2,2022-08-08 09:00:43
1659949243231445000,13.9,1,13.85,38,13.95,91,1,2022-08-08 09:00:43
1659949243383391000,13.85,1,13.85,37,13.9,2,2,2022-08-08 09:00:43
1659949243496930000,13.9,1,13.85,37,13.9,1,1,2022-08-08 09:00:43
1659949243755822000,13.85,1,13.85,36,13.9,1,2,2022-08-08 09:00:43
1659949245703715000,13.9,1,13.9,4,13.95,91,1,2022-08-08 09:00:45
1659949246347566000,13.9,1,13.9,18,13.95,91,2,2022-08-08 09:00:46
1659949246980755000,13.9,1,13.9,23,13.95,91,2,2022-08-08 09:00:46
1659949247076196000,13.9,1,13.9,22,13.95,91,2,2022-08-08 09:00:47
1659949247108686000,13.9,4,13.9,18,13.95,91,2,2022-08-08 09:00:47
1659949247225781000,13.9,5,13.9,20,13.95,91,2,2022-08-08 09:00:47
1659949247996455000,13.9,1,13.9,19,13.95,91,2,2022-08-08 09:00:47
1659949248707566000,13.9,2,13.9,17,13.95,91,2,2022-08-08 09:00:48
1659949248825109000,13.9,2,13.9,17,13.95,91,2,2022-08-08 09:00:48
1659949248972986000,13.9,4,13.9,11,13.95,91,2,2022-08-08 09:00:48
1659949249157070000,13.9,13,13.85,140,13.9,7,2,2022-08-08 09:00:49
1659949249284032000,13.9,1,13.9,13,13.95,91,1,2022-08-08 09:00:49
1659949249573431000,13.9,1,13.85,140,13.9,5,1,2022-08-08 09:00:49
1659949249911702000,13.85,1,13.85,139,13.9,5,2,2022-08-08 09:00:49
1659949250745667000,13.9,4,13.85,145,13.9,2,1,2022-08-08 09:00:50
1659949250748566000,13.9,2,13.85,145,13.9,6,1,2022-08-08 09:00:50
1659949250748566000,13.95,2,13.85,145,13.9,6,1,2022-08-08 09:00:50
1659949251646637000,13.95,1,13.9,1,13.95,89,1,2022-08-08 09:00:51
