ts,close,volume,bid_price,bid_volume,ask_price,ask_volume,tick_type,datetime
1659949206223902000,16.4,398,16.35,8,16.4,2,1,2022-08-08 09:00:06
1659949206297174000,16.4,1,16.35,8,16.4,1,1,2022-08-08 09:00:06
1659949206343571000,16.35,1,16.35,8,16.4,2,2,2022-08-08 09:00:06
1659949206367134000,16.4,2,16.35,7,16.4,1,1,2022-08-08 09:00:06
1659949206369059000,16.4,1,16.35,7,16.45,9,1,2022-08-08 09:00:06
1659949206369059000,16.45,1,16.35,7,16.45,9,1,2022-08-08 09:00:06
1659949206390420000,16.35,1,16.35,6,16.4,1,2,2022-08-08 09:00:06
1659949206411028000,16.35,6,16.3,33,16.4,1,2,2022-08-08 09:00:06
1659949206731056000,16.3,4,16.35,7,16.4,1,2,2022-08-08 09:00:06
1659949206884540000,16.3,1,16.3,28,16.4,1,2,2022-08-08 09:00:06
1659949206947505000,16.3,2,16.3,26,16.4,1,2,2022-08-08 09:00:06
1659949207631882000,16.3,1,16.3,25,16.4,1,2,2022-08-08 09:00:07
1659949207659540000,16.3,2,16.3,23,16.4,1,2,2022-08-08 09:00:07
1659949207697600000,16.3,23,16.25,3,16.4,1,2,2022-08-08 09:00:07
1659949208479656000,16.25,1,16.25,2,16.35,1,2,2022-08-08 09:00:08
1659949208505417000,16.25,2,16.2,3,16.35,1,2,2022-08-08 09:00:08
1659949208564792000,16.2,1,16.2,2,16.35,1,2,2022-08-08 09:00:08
1659949208881395000,16.35,1,16.3,1,16.4,1,1,2022-08-08 09:00:08
1659949208881395000,16.4,1,16.3,1,16.4,1,1,2022-08-08 09:00:08
1659949208904083000,16.3,1,16.2,2,16.4,1,2,2022-08-08 09:00:08
1659949209696122000,16.2,2,16.15,18,16.35,1,2,2022-08-08 09:00:09
1659949209713619000,16.15,1,16.15,17,16.35,1,2,2022-08-08 09:00:09
1659949209833166000,16.2,1,16.2,1,16.35,5,2,2022-08-08 09:00:09
1659949211116607000,16.2,1,16.15,17,16.35,5,2,2022-08-08 09:00:11
1659949211150887000,16.2,1,16.15,17,16.35,4,2,2022-08-08 09:00:11
1659949214667541000,16.15,1,16.15,16,16.35,1,2,2022-08-08 09:00:14
1659949223593315000,16.2,3,16.15,1,16.3,22,2,2022-08-08 09:00:23
1659949223593315000,16.15,2,16.15,1,16.3,22,2,2022-08-08 09:00:23
1659949224134070000,16.25,1,16.15,3,16.25,3,1,2022-08-08 09:00:24
1659949224293006000,16.2,1,16.2,1,16.25,3,2,2022-08-08 09:00:24
1659949224930344000,16.2,2,16.15,3,16.25,2,2,2022-08-08 09:00:24
