ts,close,volume,bid_price,bid_volume,ask_price,ask_volume,tick_type,datetime
1638435609097205000,39.45,599,39.45,157,0.0,0,1,2021-12-02 09:00:09
1638435609132580000,39.45,80,0.0,74,0.0,0,1,2021-12-02 09:00:09
1638435609132674000,39.45,1,0.0,74,0.0,0,1,2021-12-02 09:00:09
1638435609132692000,39.45,54,0.0,74,0.0,0,1,2021-12-02 09:00:09
1638435609132754000,39.45,499,0.0,74,0.0,0,1,2021-12-02 09:00:09
1638435609133929000,39.45,67,0.0,7,0.0,0,1,2021-12-02 09:00:09
1638435609138029000,39.45,1,0.0,6,0.0,0,1,2021-12-02 09:00:09
1638435609171800000,39.45,12,0.0,637,0.0,0,1,2021-12-02 09:00:09
1638435609287577000,39.45,111,39.2,2,39.4,27,1,2021-12-02 09:00:09
1638435609287577000,39.4,1,39.2,2,39.4,27,2,2021-12-02 09:00:09
1638435609318348000,39.2,2,0.0,0,0.0,0,2,2021-12-02 09:00:09
1638435609318348000,39.1,2,0.0,0,0.0,0,2,2021-12-02 09:00:09
1638435609318348000,39.05,12,0.0,0,0.0,0,2,2021-12-02 09:00:09
1638435609318348000,38.8,1,0.0,0,0.0,0,2,2021-12-02 09:00:09
1638435609318348000,38.6,1,0.0,0,0.0,0,2,2021-12-02 09:00:09
1638435609318348000,38.5,6,0.0,0,0.0,0,2,2021-12-02 09:00:09
1638435609318348000,38.4,1,0.0,0,0.0,0,2,2021-12-02 09:00:09
1638435609318348000,38.2,2,0.0,0,0.0,0,2,2021-12-02 09:00:09
1638435609318348000,38.2,0,0.0,0,0.0,0,2,2021-12-02 09:00:09
1638435729773150000,38.4,159,38.4,1,38.9,3,1,2021-12-02 09:02:09
1638435729993845000,38.9,1,38.4,1,38.9,2,1,2021-12-02 09:02:09
1638435730041800000,38.4,1,38.3,7,38.9,2,2,2021-12-02 09:02:10
1638435730041800000,38.35,1,38.3,7,38.9,2,2,2021-12-02 09:02:10
1638435730041800000,38.3,9,38.3,7,38.9,2,2,2021-12-02 09:02:10
1638435731000183000,38.3,1,38.3,8,38.9,2,2,2021-12-02 09:02:11
1638435734452790000,38.4,3,38.35,2,38.9,2,1,2021-12-02 09:02:14
1638435734452790000,38.35,2,38.35,2,38.9,2,2,2021-12-02 09:02:14
1638435734495868000,38.35,1,38.35,1,38.9,2,2,2021-12-02 09:02:14
1638435735946329000,38.35,1,38.3,8,38.85,2,2,2021-12-02 09:02:15
1638435736133580000,38.85,2,38.3,8,39.25,2,1,2021-12-02 09:02:16
1638435736133580000,38.9,2,38.3,8,39.25,2,1,2021-12-02 09:02:16
1638435736133580000,39.25,1,38.3,8,39.25,2,1,2021-12-02 09:02:16
1638435737046451000,39.25,2,38.3,9,39.45,53,1,2021-12-02 09:02:17
1638435737046451000,39.3,5,38.3,9,39.45,53,1,2021-12-02 09:02:17
1638435737046451000,39.35,1,38.3,9,39.45,53,1,2021-12-02 09:02:17
1638435737046451000,39.4,3,38.3,9,39.45,53,1,2021-12-02 09:02:17
1638435737046451000,39.45,9,38.3,9,39.45,53,1,2021-12-02 09:02:17
1638435737430365000,39.4,1,38.45,2,39.45,53,2,2021-12-02 09:02:17
1638435740941775000,38.6,5,38.5,3,39.3,2,2,2021-12-02 09:02:20
1638435740941775000,38.5,1,38.5,3,39.3,2,2,2021-12-02 09:02:20
1638435742406703000,38.75,1,38.7,5,39.05,2,1,2021-12-02 09:02:22
