ts,close,volume,bid_price,bid_volume,ask_price,ask_volume,tick_type,datetime
1639645211234609000,34.2,786,34.15,1,34.2,8,1,2021-12-16 09:00:11
1639645211268793000,34.2,8,34.15,1,34.3,34,1,2021-12-16 09:00:11
1639645211284343000,34.3,4,34.15,1,34.3,30,1,2021-12-16 09:00:11
1639645211304724000,34.15,1,34.1,4,34.3,30,2,2021-12-16 09:00:11
1639645211364332000,34.1,1,34.1,3,34.3,30,2,2021-12-16 09:00:11
1639645211451359000,34.3,2,34.1,3,34.3,28,1,2021-12-16 09:00:11
1639645211500770000,34.3,1,34.1,3,34.3,27,1,2021-12-16 09:00:11
1639645211682346000,34.3,1,34.1,3,34.3,26,1,2021-12-16 09:00:11
1639645211731785000,34.1,1,34.1,2,34.3,26,2,2021-12-16 09:00:11
1639645211772516000,34.15,2,34.1,2,34.3,26,1,2021-12-16 09:00:11
1639645211811204000,34.3,26,34.1,2,34.4,19,1,2021-12-16 09:00:11
1639645211811204000,34.35,1,34.1,2,34.4,19,1,2021-12-16 09:00:11
1639645211811204000,34.4,23,34.1,2,34.4,19,1,2021-12-16 09:00:11
1639645212027903000,34.3,1,34.05,7,34.1,83,2,2021-12-16 09:00:12
1639645212027903000,34.15,1,34.05,7,34.1,83,2,2021-12-16 09:00:12
1639645212027903000,34.1,2,34.05,7,34.1,83,2,2021-12-16 09:00:12
1639645212034236000,34.05,7,34.0,160,34.05,39,2,2021-12-16 09:00:12
1639645212051313000,34.05,39,34.0,160,34.1,50,1,2021-12-16 09:00:12
1639645212051313000,34.1,33,34.0,160,34.1,50,1,2021-12-16 09:00:12
1639645212066844000,34.0,1,34.0,159,34.1,50,2,2021-12-16 09:00:12
1639645212855905000,34.1,3,34.0,159,34.1,47,1,2021-12-16 09:00:12
1639645213110529000,34.1,10,34.0,160,34.1,37,1,2021-12-16 09:00:13
1639645213571827000,34.0,1,34.0,159,34.1,37,2,2021-12-16 09:00:13
1639645214403728000,34.1,5,34.0,159,34.1,32,1,2021-12-16 09:00:14
1639645214622290000,34.1,1,34.0,161,34.1,31,1,2021-12-16 09:00:14
1639645214743438000,34.1,1,34.0,161,34.1,30,1,2021-12-16 09:00:14
1639645214932710000,34.1,5,34.0,161,34.1,25,1,2021-12-16 09:00:14
1639645214955904000,34.1,25,34.0,161,34.2,3,1,2021-12-16 09:00:14
1639645215045617000,34.2,3,34.0,161,34.4,27,1,2021-12-16 09:00:15
1639645215641691000,34.2,4,34.15,1,34.5,73,1,2021-12-16 09:00:15
1639645215641691000,34.4,19,34.15,1,34.5,73,1,2021-12-16 09:00:15
1639645215641691000,34.45,22,34.15,1,34.5,73,1,2021-12-16 09:00:15
1639645215641691000,34.5,5,34.15,1,34.5,73,1,2021-12-16 09:00:15
1639645216480628000,34.2,1,34.2,11,34.45,4,2,2021-12-16 09:00:16
1639645216820880000,34.2,11,34.0,154,34.45,4,2,2021-12-16 09:00:16
1639645216820880000,34.15,1,34.0,154,34.45,4,2,2021-12-16 09:00:16
1639645216820880000,34.05,11,34.0,154,34.45,4,2,2021-12-16 09:00:16
1639645216820880000,34.0,7,34.0,154,34.45,4,2,2021-12-16 09:00:16
1639645216837825000,34.0,1,34.0,153,34.45,4,2,2021-12-16 09:00:16
1639645217886797000,34.4,1,34.1,1,34.4,6,1,2021-12-16 09:00:17
1639645218262085000,34.1,1,34.05,2,34.4,6,2,2021-12-16 09:00:18
1639645218502537000,34.4,3,34.1,2,34.4,3,1,2021-12-16 09:00:18
1639645218508389000,34.4,1,34.1,2,34.4,2,1,2021-12-16 09:00:18
1639645218576513000,34.4,1,34.1,2,34.4,1,1,2021-12-16 09:00:18
1639645218753635000,34.1,2,34.05,1,34.2,1,2,2021-12-16 09:00:18
1639645218753635000,34.05,1,34.05,1,34.2,1,2,2021-12-16 09:00:18
1639645218847083000,34.2,1,34.25,7,34.4,1,1,2021-12-16 09:00:18
1639645218967194000,34.4,1,34.25,7,34.45,3,1,2021-12-16 09:00:18
1639645218967194000,34.45,1,34.25,7,34.45,3,1,2021-12-16 09:00:18
1639645219311963000,34.45,3,34.25,7,34.5,73,1,2021-12-16 09:00:19
1639645220745061000,34.35,1,34.25,7,34.5,73,1,2021-12-16 09:00:20
1639645220800545000,34.3,3,34.25,7,34.45,3,2,2021-12-16 09:00:20
1639645221509735000,34.4,1,34.25,8,34.5,47,1,2021-12-16 09:00:21
1639645221509735000,34.45,3,34.25,8,34.5,47,1,2021-12-16 09:00:21
1639645221509735000,34.5,26,34.25,8,34.5,47,1,2021-12-16 09:00:21
