symbol,datetime,NaOb_r,NbOa_r,NaOb_s,NbOa_s,bid1,ask1,odd_bid1,odd_ask1,bidQty1,askQty1,odd_bidQty1,odd_askQty1,simulate,triggerbyOdd
2891,2022-10-26 09:39:25.850647,-0.0024630541871921707,-0.0024630541871921707,-0.05000000000000071,-0.05000000000000071,20.25,20.3,20.25,20.3,25.0,42.0,1114.0,42734.0,True,True
2891,2022-10-26 09:39:25.948905,-0.0024630541871921707,-0.0024630541871921707,-0.05000000000000071,-0.05000000000000071,20.25,20.3,20.25,20.3,25.0,41.0,1114.0,42734.0,False,False
2891,2022-10-26 09:39:26.174959,-0.0024630541871921707,-0.0024630541871921707,-0.05000000000000071,-0.05000000000000071,20.25,20.3,20.25,20.3,25.0,42.0,1114.0,42734.0,False,False
2891,2022-10-26 09:39:26.601099,-0.0024630541871921707,-0.0024630541871921707,-0.05000000000000071,-0.05000000000000071,20.25,20.3,20.25,20.3,25.0,42.0,1114.0,42734.0,False,False
2891,2022-10-26 09:39:26.802966,-0.0024630541871921707,-0.0024630541871921707,-0.05000000000000071,-0.05000000000000071,20.25,20.3,20.25,20.3,35.0,42.0,1114.0,42734.0,False,False
2891,2022-10-26 09:39:26.926578,-0.0024630541871921707,-0.0024630541871921707,-0.05000000000000071,-0.05000000000000071,20.25,20.3,20.25,20.3,35.0,76.0,1114.0,42734.0,False,False
2891,2022-10-26 09:39:27.190651,-0.0024630541871921707,-0.0024630541871921707,-0.05000000000000071,-0.05000000000000071,20.25,20.3,20.25,20.3,35.0,75.0,1114.0,42734.0,False,False
2891,2022-10-26 09:39:27.537923,-0.0024630541871921707,-0.0024630541871921707,-0.05000000000000071,-0.05000000000000071,20.25,20.3,20.25,20.3,35.0,75.0,1114.0,42734.0,False,False
2891,2022-10-26 09:39:27.802305,-0.0024630541871921707,-0.0024630541871921707,-0.05000000000000071,-0.05000000000000071,20.25,20.3,20.25,20.3,61.0,75.0,1114.0,42734.0,False,False
2891,2022-10-26 09:39:28.128868,-0.0024630541871921707,-0.0024630541871921707,-0.05000000000000071,-0.05000000000000071,20.25,20.3,20.25,20.3,61.0,76.0,1114.0,42734.0,False,False
2891,2022-10-26 09:39:28.257390,-0.0024630541871921707,-0.0024630541871921707,-0.05000000000000071,-0.05000000000000071,20.25,20.3,20.25,20.3,61.0,76.0,1114.0,42734.0,False,False
2891,2022-10-26 09:39:28.683740,-0.0024630541871921707,-0.0024630541871921707,-0.05000000000000071,-0.05000000000000071,20.25,20.3,20.25,20.3,61.0,26.0,1114.0,42734.0,False,False
2891,2022-10-26 09:39:28.729666,-0.0024630541871921707,-0.0024630541871921707,-0.05000000000000071,-0.05000000000000071,20.25,20.3,20.25,20.3,122.0,26.0,1114.0,42734.0,False,False
2891,2022-10-26 09:39:28.809487,-0.0024630541871921707,-0.0024630541871921707,-0.05000000000000071,-0.05000000000000071,20.25,20.3,20.25,20.3,122.0,27.0,1114.0,42734.0,False,False
2891,2022-10-26 09:39:29.146229,-0.0024630541871921707,-0.0024630541871921707,-0.05000000000000071,-0.05000000000000071,20.25,20.3,20.25,20.3,122.0,27.0,1114.0,42734.0,False,False
2891,2022-10-26 09:39:30.098222,-0.0024630541871921707,-0.0024630541871921707,-0.05000000000000071,-0.05000000000000071,20.25,20.3,20.25,20.3,122.0,27.0,1114.0,42734.0,False,False
2891,2022-10-26 09:39:30.591128,-0.0024630541871921707,-0.0024630541871921707,-0.05000000000000071,-0.05000000000000071,20.25,20.3,20.25,20.3,122.0,12.0,1114.0,42734.0,False,False
2891,2022-10-26 09:39:30.626750,-0.0024630541871921707,-0.0024630541871921707,-0.05000000000000071,-0.05000000000000071,20.25,20.3,20.25,20.3,124.0,12.0,1114.0,42734.0,False,False
2891,2022-10-26 09:39:30.726371,-0.0024630541871921707,-0.0024630541871921707,-0.05000000000000071,-0.05000000000000071,20.25,20.3,20.25,20.3,124.0,2.0,1114.0,42734.0,False,False
2891,2022-10-26 09:39:30.768426,-0.004914004914004955,-0.0024630541871921707,-0.10000000000000142,-0.05000000000000071,20.25,20.35,20.25,20.3,124.0,542.0,1114.0,42734.0,False,False
2891,2022-10-26 09:39:30.796335,-0.004914004914004955,-0.0024630541871921707,-0.10000000000000142,-0.05000000000000071,20.25,20.35,20.25,20.3,124.0,542.0,1114.0,42734.0,False,False
2891,2022-10-26 09:39:30.807738,-0.004914004914004955,-0.0024630541871921707,-0.10000000000000142,-0.05000000000000071,20.25,20.35,20.25,20.3,63.0,542.0,1114.0,42734.0,False,False
2891,2022-10-26 09:39:30.830711,-0.004914004914004955,-0.0024630541871921707,-0.10000000000000142,-0.05000000000000071,20.25,20.35,20.25,20.3,63.0,542.0,1114.0,42734.0,False,False
2891,2022-10-26 09:39:31.608307,-0.004914004914004955,0.0,-0.10000000000000142,0.0,20.3,20.35,20.25,20.3,1.0,542.0,1114.0,42734.0,False,False
2891,2022-10-26 09:39:31.628117,-0.004914004914004955,0.0,-0.10000000000000142,0.0,20.3,20.35,20.25,20.3,1.0,540.0,1114.0,42734.0,False,False
2891,2022-10-26 09:39:31.678076,-0.004914004914004955,0.0,-0.10000000000000142,0.0,20.3,20.35,20.25,20.3,35.0,540.0,1114.0,42734.0,False,False
2891,2022-10-26 09:39:31.657545,-0.004914004914004955,0.0,-0.10000000000000142,0.0,20.3,20.35,20.25,20.3,36.0,540.0,1114.0,42734.0,False,False
2891,2022-10-26 09:39:32.007914,-0.004914004914004955,0.0,-0.10000000000000142,0.0,20.3,20.35,20.25,20.3,39.0,540.0,1114.0,42734.0,False,False
2891,2022-10-26 09:39:34.273376,-0.004914004914004955,0.0,-0.10000000000000142,0.0,20.3,20.35,20.25,20.3,39.0,540.0,1114.0,42734.0,False,False
2891,2022-10-26 09:39:35.312916,-0.004914004914004955,0.0,-0.10000000000000142,0.0,20.3,20.35,20.25,20.3,39.0,540.0,1114.0,42734.0,False,False
2891,2022-10-26 09:39:35.429091,-0.004914004914004955,0.0,-0.10000000000000142,0.0,20.3,20.35,20.25,20.3,39.0,540.0,1114.0,42734.0,False,False
2891,2022-10-26 09:39:35.555109,-0.004914004914004955,0.0,-0.10000000000000142,0.0,20.3,20.35,20.25,20.3,34.0,540.0,1114.0,42734.0,False,False
2891,2022-10-26 09:39:35.886123,-0.004914004914004955,0.0,-0.10000000000000142,0.0,20.3,20.35,20.25,20.3,34.0,540.0,1364.0,42734.0,True,True
2891,2022-10-26 09:39:36.424183,-0.004914004914004955,0.0,-0.10000000000000142,0.0,20.3,20.35,20.25,20.3,31.0,540.0,1364.0,42734.0,False,False
2891,2022-10-26 09:39:36.538377,-0.004914004914004955,0.0,-0.10000000000000142,0.0,20.3,20.35,20.25,20.3,31.0,571.0,1364.0,42734.0,False,False
2891,2022-10-26 09:39:36.550882,-0.004914004914004955,0.0,-0.10000000000000142,0.0,20.3,20.35,20.25,20.3,31.0,585.0,1364.0,42734.0,False,False
2891,2022-10-26 09:39:36.675877,-0.004914004914004955,0.0,-0.10000000000000142,0.0,20.3,20.35,20.25,20.3,33.0,585.0,1364.0,42734.0,False,False
2891,2022-10-26 09:39:36.762624,-0.004914004914004955,0.0,-0.10000000000000142,0.0,20.3,20.35,20.25,20.3,33.0,583.0,1364.0,42734.0,False,False
2891,2022-10-26 09:39:37.980475,-0.004914004914004955,0.0,-0.10000000000000142,0.0,20.3,20.35,20.25,20.3,33.0,582.0,1364.0,42734.0,False,False
2891,2022-10-26 09:39:38.009550,-0.004914004914004955,0.0,-0.10000000000000142,0.0,20.3,20.35,20.25,20.3,32.0,582.0,1364.0,42734.0,False,False
2891,2022-10-26 09:39:38.797744,-0.004914004914004955,0.0,-0.10000000000000142,0.0,20.3,20.35,20.25,20.3,36.0,582.0,1364.0,42734.0,False,False
2891,2022-10-26 09:39:38.836243,-0.004914004914004955,0.0,-0.10000000000000142,0.0,20.3,20.35,20.25,20.3,36.0,580.0,1364.0,42734.0,False,False
2891,2022-10-26 09:39:39.120091,-0.004914004914004955,0.0,-0.10000000000000142,0.0,20.3,20.35,20.25,20.3,36.0,575.0,1364.0,42734.0,False,False
2891,2022-10-26 09:39:39.301658,-0.004914004914004955,0.0,-0.10000000000000142,0.0,20.3,20.35,20.25,20.3,36.0,575.0,1364.0,42734.0,False,False
2891,2022-10-26 09:39:39.306333,-0.004914004914004955,0.0,-0.10000000000000142,0.0,20.3,20.35,20.25,20.3,35.0,575.0,1364.0,42734.0,False,False
2891,2022-10-26 09:39:40.034498,-0.004914004914004955,0.0,-0.10000000000000142,0.0,20.3,20.35,20.25,20.3,36.0,575.0,1364.0,42734.0,False,False
2891,2022-10-26 09:39:40.961468,-0.004914004914004955,0.0,-0.10000000000000142,0.0,20.3,20.35,20.25,20.3,36.0,572.0,1364.0,42734.0,False,False
2891,2022-10-26 09:39:41.763894,-0.004914004914004955,0.0,-0.10000000000000142,0.0,20.3,20.35,20.25,20.3,36.0,572.0,1364.0,42734.0,False,False
