symbol,datetime,NaOb_r,NbOa_r,NaOb_s,NbOa_s,bid1,ask1,odd_bid1,odd_ask1,bidQty1,askQty1,odd_bidQty1,odd_askQty1,simulate,triggerbyOdd
2890,2022-10-26 09:39:28.458600,-0.0031347962382444194,-0.0031347962382444194,-0.049999999999998934,-0.049999999999998934,15.9,15.95,15.9,15.95,395.0,8.0,230.0,310.0,True,True
2890,2022-10-26 09:39:30.162737,-0.0031347962382444194,-0.0031347962382444194,-0.049999999999998934,-0.049999999999998934,15.9,15.95,15.9,15.95,396.0,8.0,230.0,310.0,False,False
2890,2022-10-26 09:39:31.033603,-0.0031347962382444194,-0.0031347962382444194,-0.049999999999998934,-0.049999999999998934,15.9,15.95,15.9,15.95,397.0,8.0,230.0,310.0,False,False
2890,2022-10-26 09:39:31.033975,-0.0031347962382444194,-0.0031347962382444194,-0.049999999999998934,-0.049999999999998934,15.9,15.95,15.9,15.95,398.0,8.0,230.0,310.0,False,False
2890,2022-10-26 09:39:32.194858,-0.0031347962382444194,-0.0031347962382444194,-0.049999999999998934,-0.049999999999998934,15.9,15.95,15.9,15.95,398.0,7.0,230.0,310.0,False,False
2890,2022-10-26 09:39:32.208618,-0.0031347962382444194,-0.0031347962382444194,-0.049999999999998934,-0.049999999999998934,15.9,15.95,15.9,15.95,398.0,7.0,230.0,310.0,False,False
2890,2022-10-26 09:39:33.241231,-0.0031347962382444194,-0.0031347962382444194,-0.049999999999998934,-0.049999999999998934,15.9,15.95,15.9,15.95,403.0,7.0,230.0,310.0,False,False
2890,2022-10-26 09:39:34.215060,-0.0031347962382444194,-0.0031347962382444194,-0.049999999999998934,-0.049999999999998934,15.9,15.95,15.9,15.95,408.0,7.0,230.0,310.0,False,False
2890,2022-10-26 09:39:34.312524,-0.0031347962382444194,-0.0031347962382444194,-0.049999999999998934,-0.049999999999998934,15.9,15.95,15.9,15.95,408.0,8.0,230.0,310.0,False,False
2890,2022-10-26 09:39:34.703062,-0.0031347962382444194,-0.0031347962382444194,-0.049999999999998934,-0.049999999999998934,15.9,15.95,15.9,15.95,409.0,8.0,230.0,310.0,False,False
2890,2022-10-26 09:39:35.705834,-0.0031347962382444194,-0.0031347962382444194,-0.049999999999998934,-0.049999999999998934,15.9,15.95,15.9,15.95,412.0,8.0,230.0,310.0,False,False
2890,2022-10-26 09:39:38.491769,-0.0031347962382444194,-0.0031347962382444194,-0.049999999999998934,-0.049999999999998934,15.9,15.95,15.9,15.95,412.0,8.0,274.0,474.0,True,True
2890,2022-10-26 09:39:38.911244,-0.0031347962382444194,-0.0031347962382444194,-0.049999999999998934,-0.049999999999998934,15.9,15.95,15.9,15.95,412.0,12.0,274.0,474.0,False,False
2890,2022-10-26 09:39:38.940731,-0.006249999999999978,-0.0031347962382444194,-0.09999999999999964,-0.049999999999998934,15.9,16.0,15.9,15.95,412.0,1160.0,274.0,474.0,False,False
2890,2022-10-26 09:39:38.970816,-0.006249999999999978,-0.0031347962382444194,-0.09999999999999964,-0.049999999999998934,15.9,16.0,15.9,15.95,412.0,1160.0,274.0,474.0,False,False
2890,2022-10-26 09:39:39.005623,-0.006249999999999978,-0.0031347962382444194,-0.09999999999999964,-0.049999999999998934,15.9,16.0,15.9,15.95,369.0,1160.0,274.0,474.0,False,False
2890,2022-10-26 09:39:39.185706,-0.0031347962382444194,-0.0031347962382444194,-0.049999999999998934,-0.049999999999998934,15.9,15.95,15.9,15.95,369.0,2.0,274.0,474.0,False,False
2890,2022-10-26 09:39:39.257391,-0.0031347962382444194,-0.0031347962382444194,-0.049999999999998934,-0.049999999999998934,15.9,15.95,15.9,15.95,346.0,2.0,274.0,474.0,False,False
2890,2022-10-26 09:39:39.376001,-0.0031347962382444194,-0.0031347962382444194,-0.049999999999998934,-0.049999999999998934,15.9,15.95,15.9,15.95,346.0,2.0,274.0,474.0,False,False
2890,2022-10-26 09:39:39.465721,-0.0031347962382444194,-0.0031347962382444194,-0.049999999999998934,-0.049999999999998934,15.9,15.95,15.9,15.95,346.0,2.0,274.0,474.0,False,False
2890,2022-10-26 09:39:39.665260,-0.006249999999999978,-0.0031347962382444194,-0.09999999999999964,-0.049999999999998934,15.9,16.0,15.9,15.95,346.0,1160.0,274.0,474.0,False,False
2890,2022-10-26 09:39:39.700774,-0.006249999999999978,-0.0031347962382444194,-0.09999999999999964,-0.049999999999998934,15.9,16.0,15.9,15.95,369.0,1160.0,274.0,474.0,False,False
2890,2022-10-26 09:39:39.762485,-0.006249999999999978,-0.0031347962382444194,-0.09999999999999964,-0.049999999999998934,15.9,16.0,15.9,15.95,369.0,1160.0,274.0,474.0,False,False
2890,2022-10-26 09:39:40.080751,-0.006249999999999978,-0.0031347962382444194,-0.09999999999999964,-0.049999999999998934,15.9,16.0,15.9,15.95,369.0,1155.0,274.0,474.0,False,False
2890,2022-10-26 09:39:42.694506,-0.006249999999999978,-0.0031347962382444194,-0.09999999999999964,-0.049999999999998934,15.9,16.0,15.9,15.95,370.0,1155.0,274.0,474.0,False,False
2890,2022-10-26 09:39:44.907641,-0.006249999999999978,-0.0031347962382444194,-0.09999999999999964,-0.049999999999998934,15.9,16.0,15.9,15.95,369.0,1155.0,274.0,474.0,False,False
2890,2022-10-26 09:39:44.914388,-0.006249999999999978,-0.0031347962382444194,-0.09999999999999964,-0.049999999999998934,15.9,16.0,15.9,15.95,341.0,1155.0,274.0,474.0,False,False
2890,2022-10-26 09:39:45.047027,-0.006249999999999978,-0.0031347962382444194,-0.09999999999999964,-0.049999999999998934,15.9,16.0,15.9,15.95,341.0,1155.0,274.0,474.0,False,False
2890,2022-10-26 09:39:45.390774,-0.006249999999999978,-0.0031347962382444194,-0.09999999999999964,-0.049999999999998934,15.9,16.0,15.9,15.95,341.0,1155.0,274.0,474.0,False,False
2890,2022-10-26 09:39:45.453248,-0.006249999999999978,-0.0031347962382444194,-0.09999999999999964,-0.049999999999998934,15.9,16.0,15.9,15.95,316.0,1155.0,274.0,474.0,False,False
2890,2022-10-26 09:39:47.423798,-0.006249999999999978,-0.0031347962382444194,-0.09999999999999964,-0.049999999999998934,15.9,16.0,15.9,15.95,316.0,1155.0,274.0,474.0,False,False
2890,2022-10-26 09:39:48.193592,-0.006249999999999978,-0.0031347962382444194,-0.09999999999999964,-0.049999999999998934,15.9,16.0,15.9,15.95,316.0,1155.0,274.0,474.0,False,False
2890,2022-10-26 09:39:48.468510,-0.006249999999999978,-0.0031347962382444194,-0.09999999999999964,-0.049999999999998934,15.9,16.0,15.9,15.95,316.0,1165.0,274.0,474.0,False,False
2890,2022-10-26 09:39:48.521757,-0.006249999999999978,-0.0031347962382444194,-0.09999999999999964,-0.049999999999998934,15.9,16.0,15.9,15.95,316.0,1165.0,274.0,474.0,True,True
2890,2022-10-26 09:39:48.759790,-0.006249999999999978,-0.0031347962382444194,-0.09999999999999964,-0.049999999999998934,15.9,16.0,15.9,15.95,316.0,1165.0,274.0,474.0,False,False
2890,2022-10-26 09:39:48.760461,-0.006249999999999978,-0.0031347962382444194,-0.09999999999999964,-0.049999999999998934,15.9,16.0,15.9,15.95,316.0,1165.0,274.0,474.0,False,False
2890,2022-10-26 09:39:49.456137,-0.006249999999999978,-0.0031347962382444194,-0.09999999999999964,-0.049999999999998934,15.9,16.0,15.9,15.95,316.0,1165.0,274.0,474.0,False,False
2890,2022-10-26 09:39:49.822587,-0.006249999999999978,-0.0031347962382444194,-0.09999999999999964,-0.049999999999998934,15.9,16.0,15.9,15.95,316.0,1166.0,274.0,474.0,False,False
2890,2022-10-26 09:39:52.201767,-0.006249999999999978,0.0,-0.09999999999999964,0.0,15.95,16.0,15.9,15.95,2.0,1166.0,274.0,474.0,False,False
2890,2022-10-26 09:39:52.246998,-0.006249999999999978,-0.0031347962382444194,-0.09999999999999964,-0.049999999999998934,15.9,16.0,15.9,15.95,302.0,1166.0,274.0,474.0,False,False
2890,2022-10-26 09:39:52.265535,-0.006249999999999978,0.0,-0.09999999999999964,0.0,15.95,16.0,15.9,15.95,32.0,1166.0,274.0,474.0,False,False
2890,2022-10-26 09:39:52.292048,-0.006249999999999978,-0.0031347962382444194,-0.09999999999999964,-0.049999999999998934,15.9,16.0,15.9,15.95,303.0,1166.0,274.0,474.0,False,False
2890,2022-10-26 09:39:52.295715,-0.006249999999999978,-0.0031347962382444194,-0.09999999999999964,-0.049999999999998934,15.9,16.0,15.9,15.95,258.0,1166.0,274.0,474.0,False,False
2890,2022-10-26 09:39:52.369316,-0.006249999999999978,-0.0031347962382444194,-0.09999999999999964,-0.049999999999998934,15.9,16.0,15.9,15.95,286.0,1166.0,274.0,474.0,False,False
2890,2022-10-26 09:39:52.393165,-0.006249999999999978,-0.0031347962382444194,-0.09999999999999964,-0.049999999999998934,15.9,16.0,15.9,15.95,241.0,1166.0,274.0,474.0,False,False
2890,2022-10-26 09:39:52.450744,-0.006249999999999978,-0.0031347962382444194,-0.09999999999999964,-0.049999999999998934,15.9,16.0,15.9,15.95,258.0,1166.0,274.0,474.0,False,False
2890,2022-10-26 09:39:52.898829,-0.006249999999999978,-0.0031347962382444194,-0.09999999999999964,-0.049999999999998934,15.9,16.0,15.9,15.95,253.0,1166.0,274.0,474.0,False,False
2890,2022-10-26 09:39:52.900908,-0.006249999999999978,-0.0031347962382444194,-0.09999999999999964,-0.049999999999998934,15.9,16.0,15.9,15.95,250.0,1166.0,274.0,474.0,False,False
2890,2022-10-26 09:39:53.382873,-0.0031347962382444194,-0.0031347962382444194,-0.049999999999998934,-0.049999999999998934,15.9,15.95,15.9,15.95,250.0,1.0,274.0,474.0,False,False
2890,2022-10-26 09:39:53.423752,-0.0031347962382444194,-0.0031347962382444194,-0.049999999999998934,-0.049999999999998934,15.9,15.95,15.9,15.95,316.0,1.0,274.0,474.0,False,False
2890,2022-10-26 09:39:53.904219,-0.006249999999999978,-0.0031347962382444194,-0.09999999999999964,-0.049999999999998934,15.9,16.0,15.9,15.95,316.0,1166.0,274.0,474.0,False,False
2890,2022-10-26 09:39:53.938588,-0.006249999999999978,-0.0031347962382444194,-0.09999999999999964,-0.049999999999998934,15.9,16.0,15.9,15.95,316.0,1166.0,274.0,474.0,False,False
2890,2022-10-26 09:39:53.969508,-0.006249999999999978,-0.0031347962382444194,-0.09999999999999964,-0.049999999999998934,15.9,16.0,15.9,15.95,250.0,1166.0,274.0,474.0,False,False
2890,2022-10-26 09:39:56.757494,-0.006249999999999978,-0.0031347962382444194,-0.09999999999999964,-0.049999999999998934,15.9,16.0,15.9,15.95,244.0,1166.0,274.0,474.0,False,False
2890,2022-10-26 09:39:58.613259,-0.006249999999999978,-0.0031347962382444194,-0.09999999999999964,-0.049999999999998934,15.9,16.0,15.9,15.95,244.0,1166.0,410.0,374.0,True,True
2890,2022-10-26 09:40:00.204525,-0.006249999999999978,-0.0031347962382444194,-0.09999999999999964,-0.049999999999998934,15.9,16.0,15.9,15.95,244.0,1167.0,410.0,374.0,False,False
2890,2022-10-26 09:40:00.256609,-0.0031347962382444194,-0.0031347962382444194,-0.049999999999998934,-0.049999999999998934,15.9,15.95,15.9,15.95,244.0,1.0,410.0,374.0,False,False
2890,2022-10-26 09:40:00.279104,-0.0031347962382444194,-0.0031347962382444194,-0.049999999999998934,-0.049999999999998934,15.9,15.95,15.9,15.95,286.0,1.0,410.0,374.0,False,False
2890,2022-10-26 09:40:01.999612,-0.0031347962382444194,-0.0031347962382444194,-0.049999999999998934,-0.049999999999998934,15.9,15.95,15.9,15.95,286.0,1.0,410.0,374.0,False,False
2890,2022-10-26 09:40:04.444781,-0.0031347962382444194,-0.0031347962382444194,-0.049999999999998934,-0.049999999999998934,15.9,15.95,15.9,15.95,286.0,1.0,410.0,374.0,False,False
2890,2022-10-26 09:40:06.220736,-0.006249999999999978,-0.0031347962382444194,-0.09999999999999964,-0.049999999999998934,15.9,16.0,15.9,15.95,286.0,1168.0,410.0,374.0,False,False
2890,2022-10-26 09:40:06.245226,-0.006249999999999978,-0.0031347962382444194,-0.09999999999999964,-0.049999999999998934,15.9,16.0,15.9,15.95,286.0,1168.0,410.0,374.0,False,False
2890,2022-10-26 09:40:06.265668,-0.006249999999999978,-0.0031347962382444194,-0.09999999999999964,-0.049999999999998934,15.9,16.0,15.9,15.95,244.0,1168.0,410.0,374.0,False,False
2890,2022-10-26 09:40:06.414932,-0.006249999999999978,-0.0031347962382444194,-0.09999999999999964,-0.049999999999998934,15.9,16.0,15.9,15.95,245.0,1168.0,410.0,374.0,False,False
2890,2022-10-26 09:40:08.101339,-0.006249999999999978,-0.0031347962382444194,-0.09999999999999964,-0.049999999999998934,15.9,16.0,15.9,15.95,245.0,1168.0,175.0,274.0,False,True
2890,2022-10-26 09:40:08.135014,-0.006249999999999978,-0.0031347962382444194,-0.09999999999999964,-0.049999999999998934,15.9,16.0,15.9,15.95,255.0,1168.0,175.0,274.0,False,False
2890,2022-10-26 09:40:08.287417,-0.006249999999999978,-0.0031347962382444194,-0.09999999999999964,-0.049999999999998934,15.9,16.0,15.9,15.95,255.0,1168.0,175.0,274.0,False,False
2890,2022-10-26 09:40:12.353779,-0.006249999999999978,-0.0031347962382444194,-0.09999999999999964,-0.049999999999998934,15.9,16.0,15.9,15.95,255.0,1168.0,175.0,274.0,False,False
2890,2022-10-26 09:40:12.430413,-0.006249999999999978,-0.0031347962382444194,-0.09999999999999964,-0.049999999999998934,15.9,16.0,15.9,15.95,255.0,1169.0,175.0,274.0,False,False
2890,2022-10-26 09:40:12.670428,-0.006249999999999978,-0.0031347962382444194,-0.09999999999999964,-0.049999999999998934,15.9,16.0,15.9,15.95,245.0,1169.0,175.0,274.0,False,False
2890,2022-10-26 09:40:13.616061,-0.0031347962382444194,-0.0031347962382444194,-0.049999999999998934,-0.049999999999998934,15.9,15.95,15.9,15.95,245.0,20.0,175.0,274.0,False,False
2890,2022-10-26 09:40:13.689397,-0.0031347962382444194,-0.0031347962382444194,-0.049999999999998934,-0.049999999999998934,15.9,15.95,15.9,15.95,313.0,20.0,175.0,274.0,False,False
2890,2022-10-26 09:40:13.962848,-0.0031347962382444194,-0.0031347962382444194,-0.049999999999998934,-0.049999999999998934,15.9,15.95,15.9,15.95,313.0,20.0,175.0,274.0,False,False
2890,2022-10-26 09:40:14.118039,-0.0031347962382444194,-0.0031347962382444194,-0.049999999999998934,-0.049999999999998934,15.9,15.95,15.9,15.95,313.0,20.0,175.0,274.0,False,False
2890,2022-10-26 09:40:14.120821,-0.0031347962382444194,-0.0031347962382444194,-0.049999999999998934,-0.049999999999998934,15.9,15.95,15.9,15.95,313.0,25.0,175.0,274.0,False,False
2890,2022-10-26 09:40:14.432092,-0.0031347962382444194,-0.0031347962382444194,-0.049999999999998934,-0.049999999999998934,15.9,15.95,15.9,15.95,313.0,25.0,175.0,274.0,False,False
2890,2022-10-26 09:40:14.435026,-0.0031347962382444194,-0.0031347962382444194,-0.049999999999998934,-0.049999999999998934,15.9,15.95,15.9,15.95,313.0,30.0,175.0,274.0,False,False
2890,2022-10-26 09:40:14.834909,-0.0031347962382444194,-0.0031347962382444194,-0.049999999999998934,-0.049999999999998934,15.9,15.95,15.9,15.95,319.0,30.0,175.0,274.0,False,False
2890,2022-10-26 09:40:15.029580,-0.0031347962382444194,-0.0031347962382444194,-0.049999999999998934,-0.049999999999998934,15.9,15.95,15.9,15.95,319.0,30.0,175.0,274.0,False,False
2890,2022-10-26 09:40:15.039407,-0.0031347962382444194,-0.0031347962382444194,-0.049999999999998934,-0.049999999999998934,15.9,15.95,15.9,15.95,351.0,25.0,175.0,274.0,False,False
2890,2022-10-26 09:40:15.036386,-0.0031347962382444194,-0.0031347962382444194,-0.049999999999998934,-0.049999999999998934,15.9,15.95,15.9,15.95,351.0,30.0,175.0,274.0,False,False
2890,2022-10-26 09:40:15.117072,-0.0031347962382444194,-0.0031347962382444194,-0.049999999999998934,-0.049999999999998934,15.9,15.95,15.9,15.95,352.0,25.0,175.0,274.0,False,False
2890,2022-10-26 09:40:15.788712,-0.0031347962382444194,-0.0031347962382444194,-0.049999999999998934,-0.049999999999998934,15.9,15.95,15.9,15.95,352.0,25.0,175.0,274.0,False,False
2890,2022-10-26 09:40:16.070427,-0.0031347962382444194,-0.0031347962382444194,-0.049999999999998934,-0.049999999999998934,15.9,15.95,15.9,15.95,352.0,24.0,175.0,274.0,False,False
2890,2022-10-26 09:40:18.165553,-0.0031347962382444194,-0.0031347962382444194,-0.049999999999998934,-0.049999999999998934,15.9,15.95,15.9,15.95,352.0,24.0,275.0,274.0,True,True
2890,2022-10-26 09:40:18.398424,-0.0031347962382444194,-0.0031347962382444194,-0.049999999999998934,-0.049999999999998934,15.9,15.95,15.9,15.95,354.0,24.0,275.0,274.0,False,False
2890,2022-10-26 09:40:18.907339,-0.0031347962382444194,-0.0031347962382444194,-0.049999999999998934,-0.049999999999998934,15.9,15.95,15.9,15.95,354.0,26.0,275.0,274.0,False,False
2890,2022-10-26 09:40:19.840655,-0.0031347962382444194,-0.0031347962382444194,-0.049999999999998934,-0.049999999999998934,15.9,15.95,15.9,15.95,354.0,26.0,275.0,274.0,False,False
