ts,close,volume,bid_price,bid_volume,ask_price,ask_volume,tick_type,datetime
1639386013875252000,32.55,923,32.55,3,32.6,7,1,2021-12-13 09:00:13
1639386313909755000,32.6,271,32.6,180,32.65,52,1,2021-12-13 09:05:13
1639386613991346000,33.05,408,33.05,32,33.1,17,1,2021-12-13 09:10:13
1639386914048539000,33.3,390,33.3,42,33.35,3,1,2021-12-13 09:15:14
1639387214133002000,33.35,616,33.35,88,33.4,3,1,2021-12-13 09:20:14
1639387514172945000,33.35,733,33.35,4,33.4,5,2,2021-12-13 09:25:14
1639387814250151000,32.95,695,32.9,19,32.95,27,2,2021-12-13 09:30:14
1639388114295315000,32.7,331,32.7,8,32.75,9,2,2021-12-13 09:35:14
1639388414386755000,32.8,315,32.8,32,32.85,22,1,2021-12-13 09:40:14
1639388714423830000,32.95,198,32.9,28,32.95,29,1,2021-12-13 09:45:14
1639389014519187000,32.95,144,32.95,128,33.0,59,1,2021-12-13 09:50:14
1639389314588189000,33.0,201,33.0,71,33.05,2,1,2021-12-13 09:55:14
1639389614679977000,33.25,82,33.2,105,33.25,4,1,2021-12-13 10:00:14
1639389914723905000,33.25,304,33.25,30,33.3,10,1,2021-12-13 10:05:14
1639390214812812000,33.25,179,33.2,129,33.25,3,2,2021-12-13 10:10:14
1639390514862639000,33.2,169,33.2,102,33.25,36,2,2021-12-13 10:15:14
1639390814965649000,33.2,163,33.2,109,33.25,50,2,2021-12-13 10:20:14
1639391114988115000,33.5,537,33.5,62,33.55,6,1,2021-12-13 10:25:14
1639391415080857000,34.15,352,34.1,16,34.15,2,1,2021-12-13 10:30:15
1639391715139200000,34.4,324,34.4,31,34.45,12,1,2021-12-13 10:35:15
1639392015250199000,34.5,329,34.45,68,34.5,29,1,2021-12-13 10:40:15
1639392315306616000,34.5,346,34.45,62,34.5,14,1,2021-12-13 10:45:15
1639392615404033000,34.5,157,34.5,33,34.55,15,1,2021-12-13 10:50:15
1639392915466894000,34.75,153,34.7,43,34.75,1,1,2021-12-13 10:55:15
1639393215556056000,35.0,271,34.95,14,35.0,163,1,2021-12-13 11:00:15
1639393515616921000,35.0,251,35.0,4,35.05,12,1,2021-12-13 11:05:15
1639393815716170000,35.05,134,35.0,69,35.05,45,1,2021-12-13 11:10:15
1639394115773087000,35.1,151,35.1,7,35.15,10,1,2021-12-13 11:15:15
1639394415856860000,35.2,102,35.15,47,35.2,22,1,2021-12-13 11:20:15
1639394715921092000,35.25,125,35.2,107,35.25,31,1,2021-12-13 11:25:15
1639395016031182000,35.5,296,35.4,1,35.5,178,1,2021-12-13 11:30:16
1639395316113108000,35.5,271,35.45,4,35.5,6,1,2021-12-13 11:35:16
1639395616226197000,35.5,296,35.5,30,35.55,27,1,2021-12-13 11:40:16
1639395916304166000,35.5,261,35.45,59,35.5,16,2,2021-12-13 11:45:16
1639396216426210000,35.4,208,35.35,1,35.4,18,2,2021-12-13 11:50:16
1639396516502328000,35.25,90,35.25,24,35.3,29,2,2021-12-13 11:55:16
1639396816604763000,35.2,230,35.2,52,35.25,85,2,2021-12-13 12:00:16
1639397116691303000,35.15,101,35.15,10,35.2,146,2,2021-12-13 12:05:16
1639397416800653000,35.05,118,35.0,78,35.05,8,2,2021-12-13 12:10:16
1639397716861843000,35.0,161,34.95,6,35.0,128,2,2021-12-13 12:15:16
1639398016956296000,35.0,143,34.95,12,35.0,142,1,2021-12-13 12:20:16
1639398317037826000,35.1,291,35.1,7,35.15,20,1,2021-12-13 12:25:17
1639398617151627000,35.2,184,35.15,6,35.2,75,1,2021-12-13 12:30:17
1639398917204936000,35.2,118,35.15,14,35.2,9,1,2021-12-13 12:35:17
1639399217312760000,35.2,68,35.15,13,35.2,14,1,2021-12-13 12:40:17
1639399517389800000,35.15,49,35.15,20,35.2,63,2,2021-12-13 12:45:17
1639399817507667000,35.1,96,35.0,72,35.1,11,2,2021-12-13 12:50:17
1639400117576649000,35.0,126,34.95,9,35.0,12,2,2021-12-13 12:55:17
1639400417689239000,34.8,107,34.75,21,34.8,7,2,2021-12-13 13:00:17
1639400717765653000,34.5,93,34.5,42,34.55,15,2,2021-12-13 13:05:17
1639401017847347000,34.5,209,34.45,23,34.5,150,2,2021-12-13 13:10:17
1639401317910568000,34.45,101,34.4,21,34.45,37,2,2021-12-13 13:15:17
1639401618009243000,34.45,187,34.4,22,34.45,209,1,2021-12-13 13:20:18
1639402200000000000,34.45,434,34.4,32,34.45,130,1,2021-12-13 13:30:00
