ts,close,volume,bid_price,bid_volume,ask_price,ask_volume,tick_type,datetime
1657098009178739000,33.1,180,33.1,11,33.15,6,1,2022-07-06 09:00:09
1657098009252494000,33.15,2,33.1,11,33.15,4,1,2022-07-06 09:00:09
1657098009302784000,33.1,11,33.0,2,33.15,4,2,2022-07-06 09:00:09
1657098009302784000,33.0,9,33.0,2,33.15,4,2,2022-07-06 09:00:09
1657098009357873000,33.0,2,32.6,3,33.15,4,2,2022-07-06 09:00:09
1657098009357873000,32.95,1,32.6,3,33.15,4,2,2022-07-06 09:00:09
1657098009357873000,32.85,1,32.6,3,33.15,4,2,2022-07-06 09:00:09
1657098009357873000,32.8,1,32.6,3,33.15,4,2,2022-07-06 09:00:09
1657098009357873000,32.75,1,32.6,3,33.15,4,2,2022-07-06 09:00:09
1657098009357873000,32.6,3,32.6,3,33.15,4,2,2022-07-06 09:00:09
1657098009738090000,32.6,3,32.5,5,32.6,3,2,2022-07-06 09:00:09
1657098009769369000,32.6,3,32.5,5,33.1,2,1,2022-07-06 09:00:09
1657098010574127000,33.1,1,32.5,4,33.25,3,1,2022-07-06 09:00:10
1657098010574127000,33.15,4,32.5,4,33.25,3,1,2022-07-06 09:00:10
1657098010574127000,33.2,4,32.5,4,33.25,3,1,2022-07-06 09:00:10
1657098010574127000,33.25,1,32.5,4,33.25,3,1,2022-07-06 09:00:10
1657098011324545000,32.5,2,32.5,2,32.85,60,2,2022-07-06 09:00:11
1657098011343925000,32.5,2,32.3,2,32.8,2,2,2022-07-06 09:00:11
1657098013359227000,32.3,2,32.25,2,32.8,2,2,2022-07-06 09:00:13
1657098013359227000,32.25,2,32.25,2,32.8,2,2,2022-07-06 09:00:13
1657098016514191000,32.3,1,32.3,2,32.7,2,2,2022-07-06 09:00:16
1657098017282735000,32.65,2,32.3,2,32.7,1,1,2022-07-06 09:00:17
1657098017282735000,32.7,1,32.3,2,32.7,1,1,2022-07-06 09:00:17
1657098018090753000,32.35,1,32.35,1,32.7,1,2,2022-07-06 09:00:18
1657098018121288000,32.35,1,32.25,2,32.7,1,2,2022-07-06 09:00:18
1657098018714782000,32.7,1,32.25,2,32.8,2,1,2022-07-06 09:00:18
1657098018911881000,32.8,1,32.25,2,32.8,1,1,2022-07-06 09:00:18
1657098019541860000,32.5,1,32.3,1,32.55,5,1,2022-07-06 09:00:19
1657098020895988000,32.55,5,32.3,3,32.75,1,1,2022-07-06 09:00:20
1657098021145134000,32.75,1,32.3,3,32.75,1,1,2022-07-06 09:00:21
1657098023801171000,32.5,1,32.35,1,32.8,1,2,2022-07-06 09:00:23
1657098023904241000,32.75,1,32.35,4,32.8,1,2,2022-07-06 09:00:23
1657098024168858000,32.35,1,32.75,1,32.8,1,2,2022-07-06 09:00:24
1657098025029064000,32.8,1,32.35,3,32.85,60,1,2022-07-06 09:00:25
1657098025983598000,32.8,1,32.55,11,32.85,60,1,2022-07-06 09:00:25
