symbol,datetime,NaOb_r,NbOa_r,NaOb_s,NbOa_s,bid1,ask1,odd_bid1,odd_ask1,bidQty1,askQty1,odd_bidQty1,odd_askQty1,simulate,triggerbyOdd
2890,2022-10-27 09:34:11.776166,0.0,-0.006153846153846287,0.0,-0.10000000000000142,16.15,16.2,16.2,16.25,598.0,246.0,1668.0,2358.0,False,False
2890,2022-10-27 09:34:17.541022,0.0,-0.006153846153846287,0.0,-0.10000000000000142,16.15,16.2,16.2,16.25,598.0,246.0,2599.0,2358.0,True,True
2890,2022-10-27 09:34:18.905658,0.0,-0.006153846153846287,0.0,-0.10000000000000142,16.15,16.2,16.2,16.25,709.0,246.0,2599.0,2358.0,False,False
2890,2022-10-27 09:34:18.935535,0.0,-0.006153846153846287,0.0,-0.10000000000000142,16.15,16.2,16.2,16.25,709.0,232.0,2599.0,2358.0,False,False
2890,2022-10-27 09:34:19.035639,0.0,-0.006153846153846287,0.0,-0.10000000000000142,16.15,16.2,16.2,16.25,713.0,232.0,2599.0,2358.0,False,False
2890,2022-10-27 09:34:20.354361,0.0,-0.006153846153846287,0.0,-0.10000000000000142,16.15,16.2,16.2,16.25,734.0,232.0,2599.0,2358.0,False,False
2890,2022-10-27 09:34:20.485997,0.0,-0.006153846153846287,0.0,-0.10000000000000142,16.15,16.2,16.2,16.25,734.0,232.0,2599.0,2358.0,False,False
2890,2022-10-27 09:34:22.508867,0.0,-0.006153846153846287,0.0,-0.10000000000000142,16.15,16.2,16.2,16.25,734.0,232.0,2599.0,2358.0,False,False
2890,2022-10-27 09:34:24.736485,0.0,-0.006153846153846287,0.0,-0.10000000000000142,16.15,16.2,16.2,16.25,664.0,232.0,2599.0,2358.0,False,False
2890,2022-10-27 09:34:25.053524,0.0,-0.006153846153846287,0.0,-0.10000000000000142,16.15,16.2,16.2,16.25,653.0,232.0,2599.0,2358.0,False,False
2890,2022-10-27 09:34:27.063097,0.0,-0.006153846153846287,0.0,-0.10000000000000142,16.15,16.2,16.2,16.25,653.0,227.0,2599.0,2358.0,False,False
2890,2022-10-27 09:34:27.599621,0.0,-0.006153846153846287,0.0,-0.10000000000000142,16.15,16.2,16.2,16.25,653.0,227.0,2799.0,2358.0,True,True
2890,2022-10-27 09:34:30.404825,0.0,-0.006153846153846287,0.0,-0.10000000000000142,16.15,16.2,16.2,16.25,653.0,226.0,2799.0,2358.0,False,False
2890,2022-10-27 09:34:30.854116,0.0,-0.006153846153846287,0.0,-0.10000000000000142,16.15,16.2,16.2,16.25,542.0,226.0,2799.0,2358.0,False,False
2890,2022-10-27 09:34:31.194844,0.0,-0.006153846153846287,0.0,-0.10000000000000142,16.15,16.2,16.2,16.25,532.0,226.0,2799.0,2358.0,False,False
2890,2022-10-27 09:34:31.196965,0.0,-0.006153846153846287,0.0,-0.10000000000000142,16.15,16.2,16.2,16.25,530.0,226.0,2799.0,2358.0,False,False
2890,2022-10-27 09:34:31.492713,0.0,-0.006153846153846287,0.0,-0.10000000000000142,16.15,16.2,16.2,16.25,530.0,240.0,2799.0,2358.0,False,False
2890,2022-10-27 09:34:34.312134,0.0,-0.006153846153846287,0.0,-0.10000000000000142,16.15,16.2,16.2,16.25,535.0,240.0,2799.0,2358.0,False,False
2890,2022-10-27 09:34:36.253531,0.0,-0.006153846153846287,0.0,-0.10000000000000142,16.15,16.2,16.2,16.25,535.0,240.0,2799.0,2358.0,False,False
2890,2022-10-27 09:34:37.640830,0.0,-0.006153846153846287,0.0,-0.10000000000000142,16.15,16.2,16.2,16.25,535.0,240.0,1899.0,2358.0,True,True
2890,2022-10-27 09:34:39.233291,0.0,-0.006153846153846287,0.0,-0.10000000000000142,16.15,16.2,16.2,16.25,535.0,236.0,1899.0,2358.0,False,False
2890,2022-10-27 09:34:41.485770,0.0,-0.006153846153846287,0.0,-0.10000000000000142,16.15,16.2,16.2,16.25,535.0,236.0,1899.0,2358.0,False,False
2890,2022-10-27 09:34:43.584769,0.0,-0.006153846153846287,0.0,-0.10000000000000142,16.15,16.2,16.2,16.25,535.0,237.0,1899.0,2358.0,False,False
2890,2022-10-27 09:34:46.198155,0.0,-0.006153846153846287,0.0,-0.10000000000000142,16.15,16.2,16.2,16.25,535.0,231.0,1899.0,2358.0,False,False
2890,2022-10-27 09:34:46.199860,0.0,-0.006153846153846287,0.0,-0.10000000000000142,16.15,16.2,16.2,16.25,540.0,231.0,1899.0,2358.0,False,False
2890,2022-10-27 09:34:46.273365,0.0,-0.006153846153846287,0.0,-0.10000000000000142,16.15,16.2,16.2,16.25,540.0,135.0,1899.0,2358.0,False,False
2890,2022-10-27 09:34:46.301728,0.0,-0.006153846153846287,0.0,-0.10000000000000142,16.15,16.2,16.2,16.25,540.0,121.0,1899.0,2358.0,False,False
2890,2022-10-27 09:34:47.679281,0.0,-0.006153846153846287,0.0,-0.10000000000000142,16.15,16.2,16.2,16.25,540.0,121.0,1909.0,2358.0,True,True
2890,2022-10-27 09:34:50.368025,0.0,-0.006153846153846287,0.0,-0.10000000000000142,16.15,16.2,16.2,16.25,540.0,120.0,1909.0,2358.0,False,False
2890,2022-10-27 09:34:52.850334,0.0,-0.006153846153846287,0.0,-0.10000000000000142,16.15,16.2,16.2,16.25,540.0,120.0,1909.0,2358.0,False,False
2890,2022-10-27 09:34:57.697297,0.0,-0.006153846153846287,0.0,-0.10000000000000142,16.15,16.2,16.2,16.25,540.0,120.0,1909.0,2358.0,True,True
2890,2022-10-27 09:35:01.939161,0.0,-0.006153846153846287,0.0,-0.10000000000000142,16.15,16.2,16.2,16.25,540.0,127.0,1909.0,2358.0,False,False
2890,2022-10-27 09:35:03.898815,0.0,-0.006153846153846287,0.0,-0.10000000000000142,16.15,16.2,16.2,16.25,540.0,127.0,1909.0,2358.0,False,False
2890,2022-10-27 09:35:10.436618,0.0,-0.006153846153846287,0.0,-0.10000000000000142,16.15,16.2,16.2,16.25,540.0,127.0,1909.0,2358.0,False,False
2890,2022-10-27 09:35:16.074568,0.0,-0.006153846153846287,0.0,-0.10000000000000142,16.15,16.2,16.2,16.25,540.0,127.0,1909.0,2358.0,False,False
2890,2022-10-27 09:35:16.597031,0.0,-0.006153846153846287,0.0,-0.10000000000000142,16.15,16.2,16.2,16.25,540.0,127.0,1909.0,2358.0,False,False
2890,2022-10-27 09:35:16.802321,0.0,-0.006153846153846287,0.0,-0.10000000000000142,16.15,16.2,16.2,16.25,540.0,127.0,1909.0,2358.0,False,False
2890,2022-10-27 09:35:16.805700,0.0,-0.006153846153846287,0.0,-0.10000000000000142,16.15,16.2,16.2,16.25,536.0,127.0,1909.0,2358.0,False,False
2890,2022-10-27 09:35:17.876759,0.0,-0.006153846153846287,0.0,-0.10000000000000142,16.15,16.2,16.2,16.25,536.0,127.0,1916.0,2358.0,True,True
2890,2022-10-27 09:35:18.736995,0.0,-0.006153846153846287,0.0,-0.10000000000000142,16.15,16.2,16.2,16.25,536.0,127.0,1916.0,2358.0,False,False
