EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2010-11-18,2010-12-06,38.7,42.57,55,61,116,0,232,18,-4102,-0.106,43.0,0.1111,38.7,0.0
2011-09-28,2011-10-26,21.95,24.14,31,34,66,0,131,28,-2321,-0.1057,24.2,0.1025,21.95,0.0
2012-05-15,2012-05-25,14.4,12.96,21,20,43,0,84,10,1356,0.0942,14.4,0.0,12.75,-0.1146
2012-07-11,2012-07-16,12.9,11.61,20,20,39,0,79,5,1211,0.0939,12.9,0.0,11.6,-0.1008
2013-07-10,2013-08-05,11.4,12.54,20,20,34,0,74,26,-1214,-0.1065,12.55,0.1009,11.4,0.0
2014-03-21,2014-04-18,13.7,15.07,20,21,41,0,82,28,-1452,-0.106,15.2,0.1095,13.7,0.0
2014-07-29,2014-08-28,14.8,16.28,21,23,44,0,88,30,-1568,-0.1059,16.45,0.1115,14.8,0.0
2015-07-08,2015-07-20,22.4,20.16,32,29,67,0,128,12,2112,0.0943,22.4,0.0,18.8,-0.1607
2015-08-24,2015-08-25,11.5,10.35,20,20,34,0,74,1,1076,0.0936,11.5,0.0,10.35,-0.1
2016-05-05,2016-08-02,12.2,13.42,20,20,37,0,77,89,-1297,-0.1063,13.45,0.1025,12.2,0.0
2016-12-28,2017-02-02,12.9,14.19,20,20,39,0,79,36,-1369,-0.1061,14.95,0.1589,12.9,0.0
2017-08-15,2018-03-23,13.35,12.02,20,20,40,0,80,220,1250,0.0936,13.35,0.0,12.0,-0.1011
2018-04-17,2018-05-29,12.2,10.98,20,20,37,0,77,42,1143,0.0937,12.2,0.0,10.9,-0.1066
2019-10-15,2019-11-14,10.3,11.33,20,20,31,0,71,30,-1101,-0.1069,12.1,0.1748,10.3,0.0
2020-01-30,2020-03-12,10.5,9.45,20,20,32,0,72,42,978,0.0931,10.5,0.0,9.35,-0.1095
2021-06-28,2021-07-22,24.2,26.62,34,38,73,0,145,24,-2565,-0.106,26.8,0.1074,24.2,0.0
