EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2011-11-03,2011-11-21,104.5,94.05,149,134,314,0,597,18,9853,0.0943,104.5,0.0,93.0,-0.11
2011-12-15,2012-02-09,89.8,98.78,128,141,269,0,538,56,-9518,-0.106,99.4,0.1069,89.8,0.0
2012-09-12,2012-10-12,72.1,64.89,103,92,216,0,411,30,6799,0.0943,72.1,0.0,63.0,-0.1262
2014-11-14,2014-11-20,47.0,42.3,67,60,141,0,268,6,4432,0.0943,47.0,0.0,41.7,-0.1128
2017-09-27,2017-10-23,54.8,49.32,78,70,164,0,312,26,5168,0.0943,54.8,0.0,46.7,-0.1478
2019-01-14,2019-02-15,46.4,51.04,66,73,139,0,278,32,-4918,-0.106,52.0,0.1207,46.4,0.0
2020-05-05,2020-05-31,66.1,59.49,94,85,198,0,377,26,6233,0.0943,66.1,0.0,56.7,-0.1422
2020-11-11,2021-01-29,70.0,63.0,100,90,210,0,400,79,6600,0.0943,70.0,0.0,62.7,-0.1043
2021-07-12,2021-12-07,67.3,74.03,96,105,202,0,403,148,-7133,-0.106,75.8,0.1263,67.3,0.0
2022-03-07,2022-04-07,67.3,74.03,96,105,202,0,403,31,-7133,-0.106,76.0,0.1293,67.3,0.0
