EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2003-03-26,2003-04-28,3.85,3.47,20,20,12,0,52,33,328,0.0852,3.85,0.0,3.3,-0.1429
2003-09-12,2003-09-26,3.47,3.82,20,20,10,0,50,14,-400,-0.1153,3.98,0.147,3.47,0.0
2004-06-16,2004-07-15,6.7,6.03,20,20,20,0,60,29,610,0.091,6.7,0.0,5.95,-0.1119
2004-07-19,2004-07-21,5.8,5.22,20,20,17,0,57,2,523,0.0902,5.8,0.0,5.05,-0.1293
2005-09-15,2005-10-18,4.54,4.09,20,20,14,0,54,33,396,0.0872,4.54,0.0,4.07,-0.1035
2005-10-19,2005-11-21,4.01,4.41,20,20,12,0,52,33,-452,-0.1127,4.62,0.1521,4.01,0.0
2006-08-15,2006-09-08,5.27,4.74,20,20,16,0,56,24,474,0.0899,5.27,0.0,4.63,-0.1214
2007-03-06,2007-03-19,6.28,6.91,20,20,19,0,59,13,-689,-0.1097,7.34,0.1688,6.28,0.0
2007-12-18,2007-12-28,7.62,8.38,20,20,23,0,63,10,-823,-0.108,8.47,0.1115,7.62,0.0
2008-07-01,2008-07-03,10.0,11.0,20,20,30,0,70,2,-1070,-0.107,11.4,0.14,10.0,0.0
2008-07-22,2008-08-01,10.2,9.18,20,20,31,0,71,10,949,0.093,10.2,0.0,8.7,-0.1471
2008-08-22,2008-09-04,8.77,7.89,20,20,26,0,66,13,814,0.0928,8.77,0.0,7.38,-0.1585
2008-10-09,2008-10-15,5.3,5.83,20,20,16,0,56,6,-586,-0.1106,5.85,0.1038,5.3,0.0
2008-12-05,2008-12-10,5.51,6.06,20,20,17,0,57,5,-607,-0.1102,6.16,0.118,5.51,0.0
2009-02-18,2009-03-12,5.2,5.72,20,20,16,0,56,22,-576,-0.1108,5.84,0.1231,5.2,0.0
2011-09-27,2011-10-13,9.95,10.95,20,20,30,0,70,16,-1070,-0.1075,11.2,0.1256,9.95,0.0
2012-01-13,2012-01-31,9.12,10.03,20,20,27,0,67,18,-977,-0.1071,10.25,0.1239,9.12,0.0
2012-05-15,2012-05-25,10.05,9.05,20,20,30,0,70,10,930,0.0925,10.05,0.0,9.0,-0.1045
2012-07-16,2012-08-16,8.69,9.56,20,20,26,0,66,31,-936,-0.1077,9.61,0.1059,8.69,0.0
2014-07-04,2014-12-04,15.15,16.67,22,24,45,0,91,153,-1611,-0.1063,16.85,0.1122,15.15,0.0
2015-06-09,2015-07-27,13.7,12.33,20,20,41,0,81,48,1289,0.0941,13.7,0.0,12.2,-0.1095
2016-06-24,2016-08-15,9.16,10.08,20,20,27,0,67,52,-987,-0.1078,10.15,0.1081,9.16,0.0
2016-11-04,2016-12-08,8.9,9.79,20,20,27,0,67,34,-957,-0.1075,10.2,0.1461,8.9,0.0
2017-05-09,2017-07-04,9.31,10.24,20,20,28,0,68,56,-998,-0.1072,10.95,0.1762,9.31,0.0
2017-12-07,2017-12-28,10.0,11.0,20,20,30,0,70,21,-1070,-0.107,11.0,0.1,10.0,0.0
2018-03-26,2018-10-11,9.8,8.82,20,20,29,0,69,199,911,0.093,9.8,0.0,8.8,-0.102
2020-02-26,2020-03-13,9.3,8.37,20,20,28,0,68,16,862,0.0927,9.3,0.0,7.66,-0.1763
2022-02-24,2022-05-12,12.3,11.07,20,20,37,0,77,77,1153,0.0937,12.3,0.0,11.05,-0.1016
