EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2004-06-04,2004-07-05,43.5,39.15,62,56,130,0,248,31,4102,0.0943,43.5,0.0,38.6,-0.1126
2004-07-20,2004-08-20,32.1,35.31,46,50,96,0,192,31,-3402,-0.106,36.4,0.134,32.1,0.0
2007-12-17,2008-01-08,30.7,27.63,44,39,92,0,175,22,2895,0.0943,30.7,0.0,27.4,-0.1075
2008-10-27,2008-10-29,19.3,21.23,28,30,58,0,116,2,-2046,-0.106,21.25,0.101,18.55,-0.0389
2008-11-10,2008-11-12,17.75,15.97,25,23,53,0,101,2,1679,0.0946,17.75,0.0,15.65,-0.1183
2011-06-16,2011-06-21,30.6,27.54,44,39,92,0,175,5,2885,0.0943,30.6,0.0,26.35,-0.1389
2011-07-11,2011-07-14,24.9,22.41,35,32,75,0,142,3,2348,0.0943,24.9,0.0,22.15,-0.1104
2011-08-05,2011-08-09,20.4,18.36,29,26,61,0,116,4,1924,0.0943,20.4,0.0,17.7,-0.1324
2011-09-14,2011-09-20,14.5,15.95,21,23,44,0,88,6,-1538,-0.1061,16.15,0.1138,14.5,0.0
2012-07-11,2012-07-24,16.4,14.76,23,21,49,0,93,13,1547,0.0943,16.4,0.0,14.5,-0.1159
2013-07-29,2013-08-20,11.55,10.4,20,20,35,0,75,22,1075,0.0931,11.55,0.0,10.2,-0.1169
2013-09-18,2013-10-02,10.6,11.66,20,20,32,0,72,14,-1132,-0.1068,11.75,0.1085,10.6,0.0
2015-06-05,2015-06-09,14.6,13.14,21,20,44,0,85,4,1375,0.0942,14.6,0.0,12.6,-0.137
2015-07-15,2015-07-27,12.7,11.43,20,20,38,0,78,12,1192,0.0939,12.7,0.0,10.6,-0.1654
2015-08-24,2015-08-26,9.22,10.14,20,20,28,0,68,2,-988,-0.1072,10.8,0.1714,9.22,0.0
2015-09-25,2015-10-06,10.85,11.94,20,20,33,0,73,11,-1163,-0.1072,12.15,0.1198,10.85,0.0
2018-08-10,2018-09-07,17.1,15.39,24,22,51,0,97,28,1613,0.0943,17.1,0.0,15.0,-0.1228
2018-10-08,2018-10-11,13.3,11.97,20,20,40,0,80,3,1250,0.094,13.3,0.0,11.35,-0.1466
