EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2014-08-13,2014-08-15,53.0,47.7,76,68,159,0,303,2,4997,0.0943,53.0,0.0,47.0,-0.1132
2014-10-15,2014-10-27,37.0,33.3,53,47,111,0,211,12,3489,0.0943,37.0,0.0,32.4,-0.1243
2015-08-19,2015-08-20,32.0,28.8,46,41,96,0,183,1,3017,0.0943,32.0,0.0,28.8,-0.1
2015-12-31,2016-01-08,23.15,20.84,33,30,69,0,132,8,2178,0.0941,23.15,0.0,20.8,-0.1015
2017-01-06,2017-02-22,16.25,17.88,23,25,49,0,97,47,-1727,-0.1063,17.9,0.1015,16.25,0.0
2017-11-16,2017-11-24,19.25,21.18,27,30,58,0,115,8,-2045,-0.1062,21.3,0.1065,19.25,0.0
2017-12-06,2018-01-25,18.9,17.01,27,24,57,0,108,50,1782,0.0943,18.9,0.0,17.0,-0.1005
2018-03-26,2018-03-28,14.65,16.12,21,23,44,0,88,2,-1558,-0.1063,17.7,0.2082,14.65,0.0
2018-08-15,2018-08-24,13.85,12.46,20,20,42,0,82,9,1308,0.0944,13.85,0.0,12.45,-0.1011
2019-06-28,2019-07-19,11.0,12.1,20,20,33,0,73,21,-1173,-0.1066,13.0,0.1818,11.0,0.0
2020-01-03,2020-01-16,11.2,12.32,20,20,34,0,74,13,-1194,-0.1066,12.55,0.1205,11.2,0.0
2020-03-17,2020-03-19,9.4,8.46,20,20,28,0,68,2,872,0.0928,9.4,0.0,8.28,-0.1191
2020-04-23,2020-05-21,9.23,10.15,20,20,28,0,68,28,-988,-0.107,10.2,0.1051,9.23,0.0
2020-08-25,2020-09-07,11.15,10.04,20,20,33,0,73,13,1037,0.093,11.35,0.0179,9.73,-0.1274
2020-10-23,2020-11-10,10.45,11.5,20,20,31,0,71,18,-1121,-0.1073,11.65,0.1148,10.45,0.0
