EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2003-10-31,2004-03-23,31.8,28.62,45,41,95,0,181,144,2999,0.0943,31.8,0.0,26.8,-0.1572
2004-07-19,2004-08-17,19.4,17.46,28,25,58,0,111,29,1829,0.0943,19.4,0.0,16.8,-0.134
2004-09-23,2004-10-26,18.4,16.56,26,24,55,0,105,33,1735,0.0943,18.4,0.0,16.4,-0.1087
2004-11-26,2005-02-24,16.0,17.6,23,25,48,0,96,90,-1696,-0.106,17.6,0.1,16.0,0.0
2006-07-18,2006-10-16,21.1,23.21,30,33,63,0,126,90,-2236,-0.106,23.3,0.1043,21.1,0.0
2007-12-14,2008-01-09,50.8,45.72,72,65,152,0,289,26,4791,0.0943,50.8,0.0,45.0,-0.1142
2008-01-23,2008-02-13,44.8,40.32,64,57,134,0,255,21,4225,0.0943,44.8,0.0,39.2,-0.125
2011-03-15,2011-04-07,41.2,45.32,59,65,124,0,248,23,-4368,-0.106,45.6,0.1068,41.2,0.0
2011-04-22,2011-05-04,43.55,39.2,62,56,131,0,249,12,4101,0.0942,43.55,0.0,38.1,-0.1251
2011-09-27,2011-10-28,26.85,29.54,38,42,81,0,161,31,-2851,-0.1062,30.5,0.1359,26.85,0.0
2013-10-15,2013-11-21,21.8,19.62,31,28,65,0,124,37,2056,0.0943,21.8,0.0,19.6,-0.1009
2014-09-30,2014-10-14,17.25,15.53,25,22,52,0,99,14,1621,0.094,17.25,0.0,15.45,-0.1043
2015-06-30,2015-07-27,16.6,14.94,24,21,50,0,95,27,1565,0.0943,16.6,0.0,13.8,-0.1687
2016-11-03,2016-12-12,15.05,16.56,21,24,45,0,90,39,-1600,-0.1063,17.0,0.1296,15.05,0.0
2018-05-15,2018-06-08,16.25,17.88,23,25,49,0,97,24,-1727,-0.1063,17.9,0.1015,16.25,0.0
2018-10-09,2018-10-11,13.5,12.15,20,20,40,0,80,2,1270,0.0941,13.5,0.0,12.15,-0.1
2020-03-10,2020-03-13,13.45,12.11,20,20,40,0,80,3,1260,0.0937,13.45,0.0,11.55,-0.1413
2022-03-28,2022-04-25,26.2,23.58,37,34,79,0,150,28,2470,0.0943,26.2,0.0,22.6,-0.1374
