EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2004-07-05,2004-07-20,40.8,36.72,58,52,122,0,232,15,3848,0.0943,40.8,0.0,36.5,-0.1054
2005-09-26,2005-10-17,45.5,50.05,65,71,136,0,272,21,-4822,-0.106,52.1,0.1451,45.5,0.0
2008-09-05,2008-09-12,39.25,35.33,56,50,118,0,224,7,3696,0.0942,39.25,0.0,34.5,-0.121
2008-10-20,2008-10-24,27.3,24.57,39,35,82,0,156,4,2574,0.0943,27.3,0.0,24.15,-0.1154
2008-12-23,2009-03-18,23.2,25.52,33,36,70,0,139,85,-2459,-0.106,25.55,0.1013,23.2,0.0
2010-08-26,2011-01-04,33.05,36.35,47,52,99,0,198,131,-3498,-0.1058,38.5,0.1649,33.05,0.0
2011-08-03,2011-08-08,31.0,27.9,44,40,93,0,177,5,2923,0.0943,31.0,0.0,27.25,-0.121
2011-09-27,2011-10-31,24.25,26.68,35,38,73,0,146,34,-2576,-0.1062,27.2,0.1216,24.25,0.0
2012-04-20,2012-05-15,32.0,28.8,46,41,96,0,183,25,3017,0.0943,32.0,0.0,28.0,-0.125
2014-11-18,2015-02-02,39.8,43.78,57,62,119,0,238,76,-4218,-0.106,46.65,0.1721,39.8,0.0
2015-07-08,2015-07-28,32.85,29.57,47,42,99,0,188,20,3092,0.0941,32.85,0.0,29.35,-0.1065
2015-08-24,2015-09-09,25.5,28.05,36,40,76,0,152,16,-2702,-0.106,30.0,0.1765,25.5,0.0
2016-06-14,2017-02-07,28.2,31.02,40,44,85,0,169,238,-2989,-0.106,31.4,0.1135,28.2,0.0
2017-06-01,2017-06-15,29.5,32.45,42,46,88,0,176,14,-3126,-0.106,33.3,0.1288,29.5,0.0
2018-12-17,2019-04-08,29.6,32.56,42,46,89,0,177,112,-3137,-0.106,33.0,0.1149,29.6,0.0
2022-03-28,2022-10-21,30.95,30.35,44,43,93,0,180,207,420,0.0136,30.95,0.0,30.0,-0.0307
