EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2004-06-17,2004-07-01,6.0,6.6,20,20,18,0,58,14,-658,-0.1097,6.8,0.1333,6.0,0.0
2004-10-29,2004-11-10,4.34,4.77,20,20,13,0,53,12,-483,-0.1113,4.95,0.1406,4.34,0.0
2007-11-27,2007-12-18,9.89,8.9,20,20,30,0,70,21,920,0.093,9.89,0.0,8.44,-0.1466
2008-09-04,2008-09-10,10.15,9.13,20,20,30,0,70,6,950,0.0936,10.15,0.0,8.7,-0.1429
2008-11-14,2008-11-18,5.38,5.92,20,20,16,0,56,4,-596,-0.1108,6.15,0.1431,5.38,0.0
2012-01-16,2012-03-02,12.4,13.64,20,20,37,0,77,46,-1317,-0.1062,14.2,0.1452,12.4,0.0
2012-10-11,2013-10-29,13.05,14.36,20,20,39,0,79,383,-1389,-0.1064,14.9,0.1418,13.05,0.0
2018-12-25,2019-03-07,74.2,66.78,106,95,223,0,424,72,6996,0.0943,74.2,0.0,66.5,-0.1038
2019-09-18,2019-09-27,45.2,40.68,64,58,136,0,258,9,4262,0.0943,45.2,0.0,39.0,-0.1372
2019-11-19,2019-11-25,34.8,38.28,50,55,104,0,209,6,-3689,-0.106,39.25,0.1279,34.8,0.0
2020-01-07,2020-03-13,33.4,30.06,48,43,100,0,191,66,3149,0.0943,33.4,0.0,27.7,-0.1707
2020-09-24,2020-12-22,31.4,34.54,45,49,94,0,188,89,-3328,-0.106,35.95,0.1449,31.4,0.0
2022-07-12,2022-08-24,47.4,52.14,68,74,142,0,284,43,-5024,-0.106,53.5,0.1287,47.4,0.0
