EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2003-03-28,2003-04-29,16.6,14.94,24,21,50,0,95,32,1565,0.0943,16.6,0.0,14.5,-0.1265
2004-06-14,2004-12-31,17.6,19.36,25,28,53,0,106,200,-1866,-0.106,19.8,0.125,17.6,0.0
2007-10-22,2007-11-12,30.8,27.72,44,40,92,0,176,21,2904,0.0943,30.8,0.0,27.4,-0.1104
2008-10-08,2008-10-27,18.2,16.38,26,23,55,0,104,19,1716,0.0943,18.2,0.0,15.5,-0.1484
2008-11-20,2008-12-01,16.9,18.59,24,26,51,0,101,11,-1791,-0.106,19.2,0.1361,16.9,0.0
2009-09-28,2009-12-31,24.2,26.62,34,38,73,0,145,94,-2565,-0.106,26.75,0.1054,24.2,0.0
2010-03-15,2010-05-25,25.75,23.18,37,33,77,0,147,71,2423,0.0941,25.75,0.0,22.8,-0.1146
2011-03-15,2011-04-06,25.15,27.66,36,39,75,0,150,22,-2660,-0.1058,27.75,0.1034,25.15,0.0
2011-09-20,2011-11-21,21.75,19.57,31,28,65,0,124,62,2056,0.0945,21.75,0.0,19.55,-0.1011
2012-04-25,2012-09-17,19.3,21.23,28,30,58,0,116,145,-2046,-0.106,21.65,0.1218,19.3,0.0
2014-10-15,2015-04-29,19.55,21.51,28,31,59,0,118,196,-2078,-0.1063,22.7,0.1611,19.55,0.0
2016-06-27,2016-11-04,18.0,16.2,26,23,54,0,103,130,1697,0.0943,18.0,0.0,16.2,-0.1
2016-11-18,2018-08-28,16.25,14.62,23,21,49,0,93,648,1537,0.0946,16.25,0.0,14.3,-0.12
2018-10-12,2019-06-12,13.95,15.35,20,22,42,0,84,243,-1484,-0.1064,15.35,0.1004,13.95,0.0
2020-03-02,2020-03-13,14.6,13.14,21,20,44,0,85,11,1375,0.0942,14.6,0.0,13.1,-0.1027
