EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2003-02-13,2003-02-18,64.0,70.4,91,100,192,0,383,5,-6783,-0.106,74.0,0.1562,64.0,0.0
2004-04-30,2004-05-06,51.5,46.35,73,66,154,0,293,6,4857,0.0943,51.5,0.0,43.3,-0.1592
2004-06-21,2004-07-14,37.1,33.39,53,48,111,0,212,23,3498,0.0943,37.1,0.0,28.6,-0.2291
2006-07-18,2006-08-08,22.15,19.93,32,28,66,0,126,21,2094,0.0945,22.15,0.0,17.9,-0.1919
2007-12-11,2007-12-14,21.3,19.17,30,27,64,0,121,3,2009,0.0943,21.3,0.0,18.6,-0.1268
2008-01-24,2008-02-21,17.1,18.81,24,27,51,0,102,28,-1812,-0.106,19.2,0.1228,17.1,0.0
2008-06-12,2008-07-01,17.4,15.66,25,22,52,0,99,19,1641,0.0943,17.4,0.0,15.0,-0.1379
2008-07-21,2008-07-29,14.6,16.06,21,23,44,0,88,8,-1548,-0.106,16.2,0.1096,14.6,0.0
2008-08-04,2008-09-17,14.4,12.96,21,20,43,0,84,44,1356,0.0942,14.4,0.0,12.9,-0.1042
2008-10-20,2008-10-27,11.7,10.53,20,20,35,0,75,7,1095,0.0936,11.7,0.0,10.35,-0.1154
2011-03-14,2011-07-20,26.7,24.03,38,34,80,0,152,128,2518,0.0943,26.7,0.0,20.7,-0.2247
2011-10-21,2011-11-11,15.65,14.09,22,20,47,0,89,21,1471,0.094,15.65,0.0,14.0,-0.1054
2014-10-13,2014-12-03,30.95,34.05,44,49,93,0,186,51,-3286,-0.1062,34.45,0.1131,30.95,0.0
2015-06-09,2015-07-06,25.15,27.66,36,39,75,0,150,27,-2660,-0.1058,28.75,0.1431,25.15,0.0
2018-07-25,2018-10-11,15.95,14.36,23,20,48,0,91,78,1499,0.094,15.95,0.0,13.5,-0.1536
2019-07-16,2019-08-29,13.15,14.47,20,21,39,0,80,44,-1400,-0.1065,14.6,0.1103,13.15,0.0
2020-02-27,2020-03-10,16.3,14.67,23,21,49,0,93,12,1537,0.0943,16.3,0.0,13.4,-0.1779
2020-08-21,2020-11-17,14.25,12.83,20,20,43,0,83,88,1337,0.0938,14.25,0.0,12.5,-0.1228
2022-02-25,2022-03-25,13.35,14.69,20,21,40,0,81,28,-1421,-0.1064,14.8,0.1086,13.35,0.0
