EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2003-07-01,2003-07-07,14.15,12.74,20,20,0,38,78,6,-1488,-0.1052,14.15,0.0,12.2,-0.1378
2006-12-05,2007-03-05,7.06,6.35,20,20,0,19,59,90,-769,-0.1089,7.06,0.0,6.27,-0.1119
2008-04-14,2008-04-17,5.48,6.03,20,20,0,18,58,3,492,0.0898,6.04,0.1022,5.48,0.0
2009-07-23,2009-07-29,3.05,3.35,20,20,0,10,50,6,250,0.082,3.39,0.1115,3.05,0.0
2010-01-12,2010-01-14,6.42,7.06,20,20,0,21,61,2,579,0.0902,7.32,0.1402,6.42,0.0
2011-01-18,2011-02-09,8.98,9.88,20,20,0,30,70,22,830,0.0924,10.05,0.1192,8.98,0.0
2012-09-27,2012-10-11,9.47,8.52,20,20,0,26,66,14,-1016,-0.1073,9.47,0.0,8.32,-0.1214
2012-10-19,2012-10-26,9.41,8.47,20,20,0,25,65,7,-1005,-0.1068,9.41,0.0,8.32,-0.1158
2013-02-22,2013-04-08,10.8,9.72,20,20,0,29,69,45,-1149,-0.1064,10.8,0.0,9.45,-0.125
2013-07-12,2013-08-20,12.5,13.75,20,20,0,41,81,39,1169,0.0935,13.8,0.104,12.5,0.0
2015-01-22,2015-02-05,19.15,17.23,27,25,0,52,104,14,-2024,-0.1057,19.15,0.0,17.15,-0.1044
2015-10-22,2015-10-30,19.0,20.9,27,30,0,63,120,8,1780,0.0937,21.25,0.1184,19.0,0.0
2015-12-14,2015-12-18,19.05,20.96,27,30,0,63,120,4,1790,0.094,22.0,0.1549,19.05,0.0
2020-08-03,2020-08-11,15.75,14.18,22,20,0,43,85,8,-1655,-0.1051,15.75,0.0,13.55,-0.1397
