EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2003-07-03,2003-07-07,32.8,36.08,47,51,0,108,206,4,3074,0.0937,36.9,0.125,32.8,0.0
2003-09-19,2003-09-26,36.8,33.12,52,47,0,99,198,7,-3878,-0.1054,36.8,0.0,32.8,-0.1087
2004-02-20,2004-03-22,32.9,29.61,47,42,0,89,178,31,-3468,-0.1054,32.9,0.0,28.8,-0.1246
2005-12-30,2006-02-06,32.3,35.53,46,51,0,107,204,38,3026,0.0937,36.15,0.1192,32.3,0.0
2007-02-26,2007-03-01,27.7,30.47,39,43,0,91,173,3,2597,0.0938,30.75,0.1101,27.7,0.0
2007-04-03,2007-05-17,40.0,44.0,57,63,0,132,252,44,3748,0.0937,44.9,0.1225,40.0,0.0
2007-09-29,2007-11-08,67.1,60.39,96,86,0,181,363,40,-7073,-0.1054,67.1,0.0,58.0,-0.1356
2009-04-10,2009-05-04,31.0,34.1,44,49,0,102,195,24,2905,0.0937,35.45,0.1435,31.0,0.0
2009-08-11,2009-08-28,59.1,53.19,84,76,0,160,320,17,-6230,-0.1054,59.1,0.0,53.1,-0.1015
2009-09-16,2009-10-27,64.5,58.05,92,83,0,174,349,41,-6799,-0.1054,64.5,0.0,56.7,-0.1209
2014-04-09,2014-05-08,20.0,22.0,28,31,0,66,125,29,1875,0.0938,22.8,0.14,20.0,0.0
2014-06-12,2014-08-20,21.8,19.62,31,28,0,59,118,69,-2298,-0.1054,21.8,0.0,18.9,-0.133
2015-01-20,2015-01-22,17.4,19.14,25,27,0,57,109,2,1631,0.0937,19.2,0.1034,17.4,0.0
2016-09-09,2016-10-11,18.1,16.29,26,23,0,49,98,32,-1908,-0.1054,18.1,0.0,16.05,-0.1133
2017-04-05,2017-05-09,19.15,21.07,27,30,0,63,120,34,1800,0.094,21.2,0.107,19.15,0.0
2017-08-24,2017-08-28,22.15,24.37,32,35,0,73,140,4,2080,0.0939,25.3,0.1422,22.15,0.0
2018-01-29,2018-02-06,21.85,19.67,31,28,0,59,118,8,-2298,-0.1052,21.85,0.0,19.3,-0.1167
2019-07-08,2019-07-16,16.15,17.77,23,25,0,53,101,8,1519,0.0941,18.05,0.1176,16.15,0.0
2021-02-19,2021-04-08,15.05,16.56,21,24,0,50,95,48,1415,0.094,17.25,0.1462,15.05,0.0
2021-11-19,2021-11-26,21.9,24.09,31,34,0,72,137,7,2053,0.0937,25.2,0.1507,21.9,0.0
2021-12-23,2021-12-27,27.7,30.47,39,43,0,91,173,4,2597,0.0938,31.9,0.1516,27.7,0.0
