EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2006-04-07,2006-04-19,28.8,31.68,41,45,0,95,181,12,2699,0.0937,32.2,0.1181,28.8,0.0
2007-01-11,2007-02-09,39.2,43.12,56,61,0,129,246,29,3674,0.0937,44.05,0.1237,39.2,0.0
2007-05-22,2007-05-31,67.2,73.92,96,105,0,222,423,9,6297,0.0937,78.4,0.1667,67.2,0.0
2007-07-05,2007-07-09,90.4,99.44,129,142,0,298,569,4,8471,0.0937,103.0,0.1394,90.4,0.0
2009-02-11,2009-02-18,18.1,16.29,26,23,0,49,98,7,-1908,-0.1054,18.1,0.0,16.05,-0.1133
2009-02-27,2009-03-11,17.65,19.41,25,28,0,58,111,12,1649,0.0934,19.5,0.1048,17.65,0.0
2009-08-25,2009-08-28,55.2,60.72,79,87,0,182,348,3,5172,0.0937,62.1,0.125,55.2,0.0
2012-09-14,2012-10-01,41.4,45.54,59,65,0,137,261,17,3879,0.0937,46.6,0.1256,41.4,0.0
2012-10-18,2012-11-05,53.1,47.79,76,68,0,143,287,18,-5597,-0.1054,53.1,0.0,46.6,-0.1224
2013-05-29,2013-10-14,78.9,71.01,112,101,0,213,426,138,-8316,-0.1054,78.9,0.0,70.3,-0.109
2014-03-10,2014-03-26,72.4,79.64,103,113,0,239,455,16,6785,0.0937,81.0,0.1188,72.4,0.0
2014-04-18,2014-04-28,85.0,76.5,121,109,0,230,460,10,-8960,-0.1054,85.0,0.0,75.0,-0.1176
2015-05-28,2015-06-08,63.5,57.15,90,81,0,171,342,11,-6692,-0.1054,63.5,0.0,57.0,-0.1024
2015-10-26,2015-11-03,73.5,66.15,105,94,0,198,397,8,-7747,-0.1054,73.5,0.0,65.5,-0.1088
2016-06-23,2016-07-14,70.9,77.99,101,111,0,234,446,21,6644,0.0937,79.5,0.1213,70.9,0.0
2018-07-25,2018-08-07,40.8,44.88,58,64,0,135,257,13,3823,0.0937,46.5,0.1397,40.8,0.0
2019-01-29,2019-02-22,37.15,40.87,53,58,0,123,234,24,3486,0.0938,41.25,0.1104,37.15,0.0
2019-07-04,2019-08-12,47.6,42.84,68,61,0,129,258,39,-5018,-0.1054,47.6,0.0,42.0,-0.1176
2020-05-26,2020-06-18,37.9,41.69,54,59,0,125,238,23,3552,0.0937,41.85,0.1042,37.9,0.0
2021-02-03,2021-02-24,39.5,43.45,56,62,0,130,248,21,3702,0.0937,44.15,0.1177,39.5,0.0
2021-03-16,2021-03-19,46.9,51.59,67,74,0,155,296,3,4394,0.0937,51.8,0.1045,46.9,0.0
