EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2003-07-15,2003-08-19,21.2,23.32,30,33,0,70,133,35,1987,0.0937,24.0,0.1321,21.2,0.0
2005-07-01,2005-07-07,8.79,9.67,20,20,0,29,69,6,811,0.0923,9.77,0.1115,8.79,0.0
2006-02-07,2006-02-10,18.35,20.19,26,29,0,61,116,3,1724,0.094,20.4,0.1117,18.35,0.0
2006-04-17,2006-04-28,23.8,26.18,34,37,0,79,150,11,2230,0.0937,26.2,0.1008,23.8,0.0
2007-04-03,2007-04-10,16.5,18.15,24,26,0,54,104,7,1546,0.0937,19.2,0.1636,16.5,0.0
2012-03-12,2012-03-30,9.2,8.28,20,20,0,25,65,18,-985,-0.1071,9.2,0.0,8.1,-0.1196
2013-12-31,2014-01-03,11.6,12.76,20,20,0,38,78,3,1082,0.0933,13.25,0.1422,11.6,0.0
2014-05-27,2014-06-23,33.35,30.02,48,43,0,90,181,27,-3511,-0.1053,33.35,0.0,29.15,-0.1259
2015-01-07,2015-03-23,38.95,42.85,56,61,0,129,246,75,3654,0.0938,43.8,0.1245,38.95,0.0
2018-04-02,2018-04-19,24.4,26.84,35,38,0,81,154,17,2286,0.0937,27.0,0.1066,24.4,0.0
2019-02-15,2019-04-23,24.85,27.34,35,39,0,82,156,67,2334,0.0939,28.25,0.1368,24.85,0.0
2019-07-03,2019-08-27,32.4,35.64,46,51,0,107,204,55,3036,0.0937,37.85,0.1682,32.4,0.0
2020-08-13,2020-08-20,29.25,26.32,42,38,0,79,159,7,-3089,-0.1056,29.25,0.0,26.0,-0.1111
2021-04-07,2021-05-04,36.4,32.76,52,47,0,98,197,27,-3837,-0.1054,36.4,0.0,32.3,-0.1126
2022-05-05,2022-05-09,39.8,43.78,57,62,0,131,250,4,3730,0.0937,45.0,0.1307,39.8,0.0
