EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2003-07-25,2003-08-12,10.25,9.22,20,20,0,28,68,18,-1098,-0.1071,10.25,0.0,9.2,-0.1024
2004-10-06,2005-01-17,9.45,10.39,20,20,0,31,71,103,869,0.092,10.45,0.1058,9.45,0.0
2005-05-20,2005-07-21,10.8,9.72,20,20,0,29,69,62,-1149,-0.1064,10.8,0.0,9.7,-0.1019
2005-12-16,2006-01-02,10.4,11.44,20,20,0,34,74,17,966,0.0929,11.5,0.1058,10.4,0.0
2008-02-25,2008-03-05,25.6,28.16,36,40,0,84,160,9,2400,0.0937,28.4,0.1094,25.6,0.0
2009-05-06,2009-06-11,20.5,18.45,29,26,0,55,110,36,-2160,-0.1054,20.5,0.0,18.4,-0.1024
2009-10-07,2010-02-06,23.15,20.84,33,30,0,63,126,122,-2436,-0.1052,23.15,0.0,20.6,-0.1102
2010-04-13,2010-05-07,24.05,21.64,34,31,0,65,130,24,-2540,-0.1056,24.05,0.0,21.45,-0.1081
2010-11-05,2010-12-20,24.8,27.28,35,39,0,82,156,45,2324,0.0937,27.7,0.1169,24.8,0.0
2013-01-02,2013-04-16,30.0,27.0,43,38,0,81,162,104,-3162,-0.1054,30.0,0.0,27.0,-0.1
2016-07-01,2017-06-28,24.75,27.23,35,39,0,82,156,362,2324,0.0939,27.6,0.1152,24.75,0.0
2018-03-01,2019-02-26,26.45,29.1,38,41,0,87,166,362,2484,0.0939,30.0,0.1342,26.45,0.0
2019-05-09,2019-10-07,31.5,34.65,45,49,0,104,198,151,2952,0.0937,35.4,0.1238,31.5,0.0
2019-11-11,2019-11-14,37.9,41.69,54,59,0,125,238,3,3552,0.0937,42.4,0.1187,37.9,0.0
2020-01-16,2020-02-03,50.7,45.63,72,65,0,137,274,18,-5344,-0.1054,50.7,0.0,44.8,-0.1164
