EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2006-11-20,2006-12-19,33.7,37.07,48,53,0,111,212,29,3158,0.0937,38.65,0.1469,33.7,0.0
2007-04-24,2007-05-10,41.9,46.09,60,66,0,138,264,16,3926,0.0937,48.3,0.1527,41.9,0.0
2007-07-04,2007-07-11,72.4,79.64,103,113,0,239,455,7,6785,0.0937,84.0,0.1602,72.4,0.0
2009-03-04,2009-03-10,15.8,17.38,23,25,0,52,100,6,1480,0.0937,17.75,0.1234,15.8,0.0
2009-04-13,2009-04-20,20.3,18.27,29,26,0,55,110,7,-2140,-0.1054,20.3,0.0,18.05,-0.1108
2009-05-26,2009-06-18,22.55,20.3,32,29,0,61,122,23,-2372,-0.1052,22.55,0.0,20.0,-0.1131
2009-09-21,2009-10-29,28.95,26.05,41,37,0,78,156,38,-3056,-0.1056,28.95,0.0,25.15,-0.1313
2010-04-06,2010-04-21,39.9,43.89,57,63,0,132,252,15,3738,0.0937,45.0,0.1278,39.9,0.0
2013-01-04,2013-01-16,21.7,19.53,31,28,0,59,118,12,-2288,-0.1054,21.7,0.0,19.3,-0.1106
2013-04-02,2013-04-08,26.2,28.82,37,41,0,86,164,6,2456,0.0937,29.95,0.1431,26.2,0.0
2013-07-09,2013-07-11,37.1,33.39,53,48,0,100,201,2,-3911,-0.1054,37.1,0.0,32.15,-0.1334
2015-11-09,2016-01-12,19.1,17.19,27,24,0,52,103,64,-2013,-0.1054,19.1,0.0,17.1,-0.1047
2020-06-08,2020-08-20,12.7,11.43,20,20,0,34,74,73,-1344,-0.1058,12.7,0.0,11.25,-0.1142
2020-11-18,2020-12-04,12.6,13.86,20,20,0,42,82,16,1178,0.0935,14.0,0.1111,12.6,0.0
2021-12-06,2021-12-10,22.65,20.38,32,29,0,61,122,4,-2392,-0.1056,22.65,0.0,20.3,-0.1038
2022-08-24,2022-09-06,17.45,15.71,25,22,0,47,94,13,-1834,-0.1051,17.45,0.0,15.5,-0.1117
