EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2005-07-27,2005-07-29,8.44,7.6,20,20,0,23,63,2,-903,-0.107,8.44,0.0,7.51,-0.1102
2005-11-29,2006-04-10,8.19,9.01,20,20,0,27,67,132,753,0.0919,9.39,0.1465,8.19,0.0
2006-11-27,2006-12-01,8.38,9.22,20,20,0,28,68,4,772,0.0921,9.58,0.1432,8.38,0.0
2008-04-18,2008-06-09,12.0,10.8,20,20,0,32,72,52,-1272,-0.106,12.0,0.0,10.8,-0.1
2009-09-07,2009-09-15,12.45,11.21,20,20,0,34,74,8,-1314,-0.1055,12.45,0.0,11.2,-0.1004
2009-10-16,2009-11-05,13.6,14.96,20,21,0,45,86,20,1274,0.0937,15.0,0.1029,13.6,0.0
2012-10-09,2012-10-26,23.2,20.88,33,30,0,63,126,17,-2446,-0.1054,23.2,0.0,20.75,-0.1056
2013-01-10,2013-07-11,21.7,23.87,31,34,0,72,137,182,2033,0.0937,24.55,0.1313,21.7,0.0
2013-09-09,2013-10-02,39.2,43.12,56,61,0,129,246,23,3674,0.0937,43.8,0.1173,39.2,0.0
2019-01-21,2019-05-02,45.25,49.78,64,71,0,149,284,101,4246,0.0938,49.9,0.1028,45.25,0.0
2020-07-16,2020-09-11,44.55,40.09,63,57,0,120,240,57,-4700,-0.1055,44.55,0.0,39.85,-0.1055
2022-03-14,2022-08-11,42.9,47.19,61,67,0,142,270,150,4020,0.0937,47.45,0.1061,42.9,0.0
