ts,close,volume,bid_price,bid_volume,ask_price,ask_volume,tick_type,datetime
1641891600406901000,39.0,729,39.0,43,39.05,2,1,2022-01-11 09:00:00
1641891600442249000,39.05,1,39.0,43,39.05,1,1,2022-01-11 09:00:00
1641891600461083000,39.0,1,39.0,42,39.05,1,2,2022-01-11 09:00:00
1641891600469293000,39.0,1,39.0,41,39.05,1,2,2022-01-11 09:00:00
1641891600471724000,39.05,1,39.0,41,39.1,3,1,2022-01-11 09:00:00
1641891600477766000,39.0,1,39.0,40,39.1,3,2,2022-01-11 09:00:00
1641891600483363000,39.05,1,39.0,40,39.2,27,1,2022-01-11 09:00:00
1641891600483363000,39.1,3,39.0,40,39.2,27,1,2022-01-11 09:00:00
1641891600483363000,39.2,1,39.0,40,39.2,27,1,2022-01-11 09:00:00
1641891600490292000,39.0,1,39.0,39,39.05,2,2,2022-01-11 09:00:00
1641891600494409000,39.0,1,39.0,38,39.05,2,2,2022-01-11 09:00:00
1641891600498550000,39.0,1,39.0,37,39.05,2,2,2022-01-11 09:00:00
1641891600502825000,39.0,1,39.0,36,39.05,2,2,2022-01-11 09:00:00
1641891600512536000,39.05,1,39.0,36,39.05,3,1,2022-01-11 09:00:00
1641891600522689000,39.05,1,39.0,36,39.05,2,1,2022-01-11 09:00:00
1641891600556180000,39.05,1,39.0,37,39.05,1,1,2022-01-11 09:00:00
1641891600617234000,39.05,1,39.0,37,39.1,2,1,2022-01-11 09:00:00
1641891601117990000,39.1,1,39.0,37,39.1,1,1,2022-01-11 09:00:01
1641891601286864000,39.1,1,39.0,37,39.1,1,1,2022-01-11 09:00:01
1641891601688766000,39.1,1,39.0,37,39.2,34,1,2022-01-11 09:00:01
1641891601688766000,39.2,9,39.0,37,39.2,34,1,2022-01-11 09:00:01
1641891602721235000,39.05,1,39.0,37,39.2,34,1,2022-01-11 09:00:02
1641891602842958000,39.2,10,39.0,37,39.2,24,1,2022-01-11 09:00:02
1641891603067682000,39.2,5,39.0,40,39.2,19,1,2022-01-11 09:00:03
1641891603114786000,39.2,5,39.05,2,39.2,14,1,2022-01-11 09:00:03
1641891603407872000,39.15,3,39.05,4,39.15,7,1,2022-01-11 09:00:03
1641891603552179000,39.15,3,39.05,4,39.15,4,1,2022-01-11 09:00:03
1641891603583008000,39.15,4,39.05,4,39.2,7,1,2022-01-11 09:00:03
1641891603939792000,39.05,3,39.05,7,39.2,16,2,2022-01-11 09:00:03
1641891604195120000,39.05,5,39.05,2,39.1,1,2,2022-01-11 09:00:04
1641891604547737000,39.1,1,39.05,2,39.2,11,1,2022-01-11 09:00:04
1641891604547737000,39.15,1,39.05,2,39.2,11,1,2022-01-11 09:00:04
1641891604547737000,39.2,5,39.05,2,39.2,11,1,2022-01-11 09:00:04
1641891604962963000,39.2,3,39.05,2,39.2,9,1,2022-01-11 09:00:04
1641891605102035000,39.2,9,39.05,2,39.25,3,1,2022-01-11 09:00:05
1641891605102035000,39.25,1,39.05,2,39.25,3,1,2022-01-11 09:00:05
1641891605176203000,39.15,2,39.05,10,39.25,7,1,2022-01-11 09:00:05
1641891605645590000,39.15,1,39.05,2,39.15,1,1,2022-01-11 09:00:05
1641891605659340000,39.15,1,39.05,2,39.25,4,1,2022-01-11 09:00:05
1641891605659340000,39.25,3,39.05,2,39.25,4,1,2022-01-11 09:00:05
1641891605923728000,39.25,4,39.2,2,39.3,15,1,2022-01-11 09:00:05
1641891605923728000,39.3,6,39.2,2,39.3,15,1,2022-01-11 09:00:05
1641891605992054000,39.2,2,39.1,15,39.3,15,2,2022-01-11 09:00:05
1641891606115107000,39.3,2,39.1,15,39.3,13,1,2022-01-11 09:00:06
1641891606138818000,39.3,13,39.1,15,39.35,1,1,2022-01-11 09:00:06
1641891606203890000,39.3,1,39.15,2,39.3,1,1,2022-01-11 09:00:06
1641891606318408000,39.2,2,39.15,2,39.3,1,1,2022-01-11 09:00:06
1641891606906029000,39.25,1,39.2,3,39.3,2,2,2022-01-11 09:00:06
1641891606906029000,39.2,2,39.2,3,39.3,2,2,2022-01-11 09:00:06
1641891606982723000,39.2,3,39.15,5,39.3,2,2,2022-01-11 09:00:06
1641891606982723000,39.15,3,39.15,5,39.3,2,2,2022-01-11 09:00:06
1641891607144811000,39.3,1,39.25,5,39.3,1,1,2022-01-11 09:00:07
1641891607158297000,39.3,1,39.3,4,39.35,1,1,2022-01-11 09:00:07
1641891607164749000,39.35,1,39.3,4,39.45,2,1,2022-01-11 09:00:07
1641891607164749000,39.45,5,39.3,4,39.45,2,1,2022-01-11 09:00:07
1641891608225237000,39.45,1,39.3,8,39.45,1,1,2022-01-11 09:00:08
1641891608684255000,39.45,1,39.3,8,39.5,23,1,2022-01-11 09:00:08
1641891608684255000,39.5,1,39.3,8,39.5,23,1,2022-01-11 09:00:08
1641891608738311000,39.3,1,39.3,7,39.5,23,2,2022-01-11 09:00:08
1641891609219775000,39.5,2,39.35,5,39.5,21,1,2022-01-11 09:00:09
1641891609867069000,39.5,5,39.45,1,39.5,14,1,2022-01-11 09:00:09
1641891609879115000,39.45,1,39.25,4,39.5,14,2,2022-01-11 09:00:09
1641891609879115000,39.35,9,39.25,4,39.5,14,2,2022-01-11 09:00:09
1641891609879115000,39.3,9,39.25,4,39.5,14,2,2022-01-11 09:00:09
1641891609879115000,39.25,1,39.25,4,39.5,14,2,2022-01-11 09:00:09
1641891609992613000,39.45,2,39.3,2,39.5,11,1,2022-01-11 09:00:09
1641891609992613000,39.5,3,39.3,2,39.5,11,1,2022-01-11 09:00:09
1641891610140915000,39.5,5,39.3,2,39.5,6,1,2022-01-11 09:00:10
1641891610146014000,39.5,1,39.3,2,39.5,5,1,2022-01-11 09:00:10
1641891610724954000,39.3,2,39.25,11,39.5,10,2,2022-01-11 09:00:10
1641891610724954000,39.25,1,39.25,11,39.5,10,2,2022-01-11 09:00:10
1641891610740655000,39.25,10,39.25,1,39.5,10,2,2022-01-11 09:00:10
1641891610774681000,39.45,1,39.2,4,39.5,10,2,2022-01-11 09:00:10
1641891610861036000,39.4,1,39.25,2,39.4,1,1,2022-01-11 09:00:10
1641891610921098000,39.4,1,39.25,2,39.5,10,1,2022-01-11 09:00:10
1641891610921098000,39.45,7,39.25,2,39.5,10,1,2022-01-11 09:00:10
1641891611366549000,39.45,1,39.3,2,39.45,2,1,2022-01-11 09:00:11
1641891611533414000,39.45,1,39.3,2,39.45,1,1,2022-01-11 09:00:11
1641891611602420000,39.45,1,39.3,2,39.5,9,1,2022-01-11 09:00:11
1641891611602420000,39.5,2,39.3,2,39.5,9,1,2022-01-11 09:00:11
1641891611874599000,39.45,3,39.3,2,39.45,1,1,2022-01-11 09:00:11
1641891611989004000,39.45,1,39.3,2,39.45,1,1,2022-01-11 09:00:11
1641891612005433000,39.45,1,39.3,2,39.5,9,1,2022-01-11 09:00:12
1641891612307353000,39.45,6,39.3,3,39.5,5,1,2022-01-11 09:00:12
