symbol,datetime,NaOb_r,NbOa_r,NaOb_s,NbOa_s,bid1,ask1,odd_bid1,odd_ask1,bidQty1,askQty1,odd_bidQty1,odd_askQty1,simulate,triggerbyOdd
2330,2022-11-08 09:50:23.271441,-0.0012594458438287548,-0.0012594458438287548,-0.5,-0.5,396.5,397.0,396.5,397.0,201.0,3.0,25583.0,6557.0,True,True
2330,2022-11-08 09:50:23.942735,-0.0012594458438287548,-0.0012594458438287548,-0.5,-0.5,396.5,397.0,396.5,397.0,205.0,3.0,25583.0,6557.0,False,False
2330,2022-11-08 09:50:24.982495,-0.0012594458438287548,-0.0012594458438287548,-0.5,-0.5,396.5,397.0,396.5,397.0,205.0,2.0,25583.0,6557.0,False,False
2330,2022-11-08 09:50:25.042226,-0.0012594458438287548,-0.0012594458438287548,-0.5,-0.5,396.5,397.0,396.5,397.0,206.0,2.0,25583.0,6557.0,False,False
2330,2022-11-08 09:50:25.043393,-0.0012594458438287548,-0.0012594458438287548,-0.5,-0.5,396.5,397.0,396.5,397.0,206.0,3.0,25583.0,6557.0,False,False
2330,2022-11-08 09:50:26.420009,-0.0012594458438287548,-0.0012594458438287548,-0.5,-0.5,396.5,397.0,396.5,397.0,206.0,3.0,25583.0,6557.0,False,False
2330,2022-11-08 09:50:26.873727,-0.0012594458438287548,-0.0012594458438287548,-0.5,-0.5,396.5,397.0,396.5,397.0,208.0,3.0,25583.0,6557.0,False,False
2330,2022-11-08 09:50:26.946590,-0.002515723270440251,-0.0012594458438287548,-1.0,-0.5,396.5,397.5,396.5,397.0,208.0,1253.0,25583.0,6557.0,False,False
2330,2022-11-08 09:50:27.990591,-0.002515723270440251,-0.0012594458438287548,-1.0,-0.5,396.5,397.5,396.5,397.0,209.0,1253.0,25583.0,6557.0,False,False
2330,2022-11-08 09:50:28.018270,-0.002515723270440251,-0.0012594458438287548,-1.0,-0.5,396.5,397.5,396.5,397.0,209.0,1253.0,25583.0,6557.0,False,False
2330,2022-11-08 09:50:28.160412,-0.002515723270440251,-0.0012594458438287548,-1.0,-0.5,396.5,397.5,396.5,397.0,209.0,1253.0,25583.0,6557.0,False,False
2330,2022-11-08 09:50:28.282404,-0.002515723270440251,-0.0012594458438287548,-1.0,-0.5,396.5,397.5,396.5,397.0,209.0,1254.0,25583.0,6557.0,False,False
2330,2022-11-08 09:50:28.316591,-0.002515723270440251,-0.0012594458438287548,-1.0,-0.5,396.5,397.5,396.5,397.0,209.0,1255.0,25583.0,6557.0,False,False
2330,2022-11-08 09:50:28.871671,-0.002515723270440251,-0.0012594458438287548,-1.0,-0.5,396.5,397.5,396.5,397.0,209.0,1246.0,25583.0,6557.0,False,False
2330,2022-11-08 09:50:31.124324,-0.002515723270440251,-0.0012594458438287548,-1.0,-0.5,396.5,397.5,396.5,397.0,209.0,1245.0,25583.0,6557.0,False,False
2330,2022-11-08 09:50:31.175126,-0.002515723270440251,-0.0012594458438287548,-1.0,-0.5,396.5,397.5,396.5,397.0,209.0,1236.0,25583.0,6557.0,False,False
2330,2022-11-08 09:50:31.297834,-0.002515723270440251,0.0,-1.0,0.0,397.0,397.5,396.5,397.0,1.0,1236.0,25583.0,6557.0,False,False
2330,2022-11-08 09:50:31.348787,-0.002515723270440251,0.0,-1.0,0.0,397.0,397.5,396.5,397.0,2.0,1236.0,25583.0,6557.0,False,False
2330,2022-11-08 09:50:31.491454,-0.002515723270440251,0.0,-1.0,0.0,397.0,397.5,396.5,397.0,4.0,1236.0,25583.0,6557.0,False,False
2330,2022-11-08 09:50:31.637568,-0.002515723270440251,0.0,-1.0,0.0,397.0,397.5,396.5,397.0,7.0,1236.0,25583.0,6557.0,False,False
2330,2022-11-08 09:50:31.838222,-0.002515723270440251,0.0,-1.0,0.0,397.0,397.5,396.5,397.0,7.0,1236.0,25583.0,6557.0,False,False
2330,2022-11-08 09:50:31.855165,-0.002515723270440251,0.0,-1.0,0.0,397.0,397.5,396.5,397.0,7.0,1236.0,25583.0,6557.0,False,False
