symbol,datetime,NaOb_r,NbOa_r,NaOb_s,NbOa_s,bid1,ask1,odd_bid1,odd_ask1,bidQty1,askQty1,odd_bidQty1,odd_askQty1,simulate,triggerbyOdd
2892,2022-11-08 09:50:18.732972,0.0,-0.003992015968063978,0.0,-0.10000000000000142,24.95,25.0,25.0,25.05,251.0,407.0,5882.0,100.0,False,False
2892,2022-11-08 09:50:19.683946,0.0,-0.003992015968063978,0.0,-0.10000000000000142,24.95,25.0,25.0,25.05,250.0,406.0,5882.0,100.0,False,False
2892,2022-11-08 09:50:24.594387,0.0,-0.003992015968063978,0.0,-0.10000000000000142,24.95,25.0,25.0,25.05,258.0,406.0,5882.0,100.0,False,False
2892,2022-11-08 09:50:24.741121,0.0,-0.003992015968063978,0.0,-0.10000000000000142,24.95,25.0,25.0,25.05,258.0,406.0,5882.0,100.0,False,False
2892,2022-11-08 09:50:25.751271,0.0,-0.003992015968063978,0.0,-0.10000000000000142,24.95,25.0,25.0,25.05,258.0,406.0,5882.0,100.0,False,False
2892,2022-11-08 09:50:27.609773,0.0,-0.003992015968063978,0.0,-0.10000000000000142,24.95,25.0,25.0,25.05,258.0,406.0,5882.0,100.0,True,True
2892,2022-11-08 09:50:27.779617,0.0,-0.003992015968063978,0.0,-0.10000000000000142,24.95,25.0,25.0,25.05,258.0,406.0,5882.0,100.0,False,False
2892,2022-11-08 09:50:27.780502,0.0,-0.003992015968063978,0.0,-0.10000000000000142,24.95,25.0,25.0,25.05,258.0,407.0,5882.0,100.0,False,False
2892,2022-11-08 09:50:29.318298,0.0,-0.003992015968063978,0.0,-0.10000000000000142,24.95,25.0,25.0,25.05,259.0,407.0,5882.0,100.0,False,False
2892,2022-11-08 09:50:31.888016,0.0,-0.003992015968063978,0.0,-0.10000000000000142,24.95,25.0,25.0,25.05,260.0,407.0,5882.0,100.0,False,False
2892,2022-11-08 09:50:37.809803,0.0,-0.003992015968063978,0.0,-0.10000000000000142,24.95,25.0,25.0,25.05,260.0,407.0,5882.0,100.0,True,True
2892,2022-11-08 09:50:41.461326,0.0,-0.003992015968063978,0.0,-0.10000000000000142,24.95,25.0,25.0,25.05,265.0,407.0,5882.0,100.0,False,False
2892,2022-11-08 09:50:44.004605,0.0,-0.003992015968063978,0.0,-0.10000000000000142,24.95,25.0,25.0,25.05,265.0,407.0,5882.0,100.0,False,False
