symbol,datetime,NaOb_r,NbOa_r,NaOb_s,NbOa_s,bid1,ask1,odd_bid1,odd_ask1,bidQty1,askQty1,odd_bidQty1,odd_askQty1,simulate,triggerbyOdd
2615,2022-11-02 09:19:56.729463,-0.002945508100147265,0.0,-0.20000000000000284,0.0,67.8,67.9,67.7,67.8,77.0,60.0,9990.0,325.0,True,True
2615,2022-11-02 09:19:59.447315,-0.002945508100147265,0.0,-0.20000000000000284,0.0,67.8,67.9,67.7,67.8,77.0,60.0,9990.0,325.0,False,False
2615,2022-11-02 09:19:59.479640,-0.002945508100147265,0.0,-0.20000000000000284,0.0,67.8,67.9,67.7,67.8,76.0,60.0,9990.0,325.0,False,False
2615,2022-11-02 09:20:05.244739,-0.002945508100147265,0.0,-0.20000000000000284,0.0,67.8,67.9,67.7,67.8,77.0,60.0,9990.0,325.0,False,False
2615,2022-11-02 09:20:05.599240,-0.002945508100147265,0.0,-0.20000000000000284,0.0,67.8,67.9,67.7,67.8,77.0,63.0,9990.0,325.0,False,False
2615,2022-11-02 09:20:06.797573,-0.002945508100147265,0.0,-0.20000000000000284,0.0,67.8,67.9,67.7,67.8,77.0,63.0,9990.0,325.0,True,True
2615,2022-11-02 09:20:07.127734,-0.002945508100147265,0.0,-0.20000000000000284,0.0,67.8,67.9,67.7,67.8,76.0,63.0,9990.0,325.0,False,False
2615,2022-11-02 09:20:08.201709,-0.002945508100147265,0.0,-0.20000000000000284,0.0,67.8,67.9,67.7,67.8,81.0,63.0,9990.0,325.0,False,False
2615,2022-11-02 09:20:08.701656,-0.002945508100147265,0.0,-0.20000000000000284,0.0,67.8,67.9,67.7,67.8,81.0,65.0,9990.0,325.0,False,False
2615,2022-11-02 09:20:10.143355,-0.002945508100147265,0.0,-0.20000000000000284,0.0,67.8,67.9,67.7,67.8,81.0,66.0,9990.0,325.0,False,False
2615,2022-11-02 09:20:10.358236,-0.002945508100147265,0.0,-0.20000000000000284,0.0,67.8,67.9,67.7,67.8,80.0,66.0,9990.0,325.0,False,False
2615,2022-11-02 09:20:13.786950,-0.002945508100147265,0.0,-0.20000000000000284,0.0,67.8,67.9,67.7,67.8,81.0,66.0,9990.0,325.0,False,False
2615,2022-11-02 09:20:15.533193,-0.002945508100147265,0.0,-0.20000000000000284,0.0,67.8,67.9,67.7,67.8,81.0,61.0,9990.0,325.0,False,False
2615,2022-11-02 09:20:16.413546,-0.002945508100147265,0.0,-0.20000000000000284,0.0,67.8,67.9,67.7,67.8,81.0,61.0,9990.0,325.0,False,False
